wav,id,ew
4720.816,C2,1.5
4720.999,Fe I,47.0
4721.13,C2,5.5
4721.525,V I,3.0
4721.975,C2,3.0
4722.163,Zn I,63.0
4722.615,Ti I,14.0
4722.754,Cr I,3.0
4722.881,V I,1.0
4722.999,N I,4.5
4723.114,Cr I,31.0
4723.347,N I,6.0
4723.448,C2,3.5
4723.752,C2,3.5
4723.898,Ni I,2.5
4724.415,C2,27.0
4724.68,T I,2.5
4724.847,C2,4.5
4725.098,C2,1.5
4725.584,C2,1.5
4725.948,Cr I,7.0
4726.145,Fe I,16.0
4726.334,C2,4.0
4726.8,S I,2.5
4727.003,Fe I,7.5
4727.156,Cr I,25.0
4727.488,Mn I,122.0
4727.85,Ni I,8.5
4727.947,Co I,8.5
4728.167,Fe I,18.0
4728.416,N I,7.5
4728.552,Fe I,73.0
4728.787,Sc I,6.0
4729.023,Fe I,35.0
4729.202,Se I,8.5
4729.277,Ni I,16.0
4729.54,V I,1.0
4729.682,Fe I,45.0
4729.859,Cr I,11.0
4730.038,Mg I,65.0
4730.403,V I,11.0
4730.72,Cr I,43.0
4731.173,Ti I,11.0
4731.473,Fe I,79.0
4731.804,Ni I,39.0
4732.049,Co I,1.5
4732.174,C2,2.0
4732.323,Zr I,1.5
4732.466,Ni I,39.0
4732.817,C2,2.0
4732.948,Ti I,3.0
4733.426,T I,11.0
4733.598,Fe I,76.0
4734.434,C2,4.5
4734.577,C2,8.0
4734.669,T I,3.0
4734.832,Co I,5.0
4735.003,C2,3.0
4735.314,C2,4.5
4735.446,C2,2.5
4735.664,C2,5.0
4736.03,C2,13.0
4736.508,N I,12.0
4736.965,C2,18.0
4737.117,C2,10.0
4737.635,Fe I,38.0
4737.764,Co I,6.0
4738.65,S I,1.5
4739.113,Mn I,56.0
4739.454,Zr I,6.0
4740.168,N I,14.0
4740.344,Fe I,37.0
4741.075,Sc I,33.0
4741.355,Ni I,3.5
4742.124,T I,5.0
4742.294,Ti I,11.0
4742.64,V I,1.0
4742.798,T I,27.0
4742.936,Fe I,10.0
4743.817,Ni XVII,7.5
4744.387,Fe I,60.0
4745.138,Fe I,12.0
4745.312,Cr I,12.0
4745.706,Sm I,3.0
4745.807,Fe I,69.0
4746.12,Co I,3.0
4746.64,V I,0.5
4747.27,T I,1.5
4747.683,T I,4.5
4747.98,S I,15.0
4748.5,V I,3.0
4748.737,La I,4.0
4749.258,Fe I,6.0
4749.662,Co I,35.0
4749.952,Fe I,33.0
4751.0,V I,2.0
4751.093,Fe I,26.0
4751.825,Na I,15.0
4752.43,N I,60.0
4752.902,Cr I,3.0
4753.18,Sc I,2.5
4754.039,Mn I,130.0
4754.36,Co I,11.0
4754.765,N I,49.0
4755.149,Cr I,7.5
4755.264,S I,5.5
4755.837,Fe I,14.0
4756.117,Cr I,60.0
4756.366,Fe I,11.0
4756.521,N I,75.0
4756.728,Co I,7.0
4757.313,Cr I,6.0
4757.585,Fe I,54.0
4757.856,Ru I,3.0
4758.124,T I,40.0
4758.425,N I,5.0
4758.726,V I,11.0
4758.917,Ti I,4.0
4758.99,S I,2.0
4759.276,T I,41.0
4759.671,T I,3.0
4759.772,Cr I,2.0
4759.926,Cr I,5.0
4760.074,Fe I,8.0
4760.218,N I,2.0
4761.246,Cr I,11.0
4761.528,Mn I,74.0
4762.375,Mn I,105.0
4762.631,N I,53.0
4762.782,T I,30.0
4763.93,Ni I,90.0
4764.293,Cr I,26.0
4764.531,T I,31.0
4765.864,Mn I,71.0
4766.33,T I,5.0
4766.423,Mn I,89.0
4766.636,V I,21.0
4766.869,Fe I,20.0
4767.15,Co I,7.5
4767.27,Cr I,14.0
4767.857,Cr I,20.0
4768.082,Co I,14.0
4769.5,T I,16.0
4769.997,C I,16.0
4770.683,Cr I,5.5
4771.089,T I,20.0
4772.823,Fe I,88.0
4773.413,N I,17.0
4773.527,Fe I,4.5
4774.54,Cr I,1.0
4775.127,Cr I,5.5
4775.502,Cr I,5.5
4775.877,C I,20.0
4776.07,Fe I,29.0
4776.32,Co I,52.0
4776.487,V I,24.0
4777.725,Cr I,2.5
4777.85,Sm I,1.5
4778.258,T I,16.0
4780.81,Fe I,10.0
4781.452,Co I,8.0
4781.72,T I,15.0
4782.801,Fe I,5.5
4782.983,S I,29.0
4783.424,Mn I,157.0
4784.1,Sr I,6.0
4784.94,Zr I,1.0
4785.96,Fe I,30.0
4786.289,Ni I,41.0
4786.542,Ni I,110.0
4786.814,Fe I,95.0
4787.503,Fe I,1.5
4787.833,Fe I,43.0
4788.765,Fe I,72.0
4789.342,Cr I,71.0
4789.79,Fe I,3.5
4790.334,Cr I,16.0
4790.56,Fe I,10.0
4790.748,Fe I,10.0
4790.968,Ni I,14.0
4791.256,Fe I,40.0
4791.53,Se I,1.0
4791.597,Sm I,2.5
4792.214,S I,12.0
4792.315,S I,28.0
4792.514,Cr I,77.0
4792.862,Co I,40.0
4793.433,N I,4.5
4793.967,Fe I,9.0
4794.359,Fe I,13.0
4794.838,T I,2.5
4795.835,Co I,7.0
4796.189,Cr I,24.0
4796.365,Co I,3.5
4796.905,V I,12.0
4797.975,T I,7.5
4798.537,T I,50.0
4798.736,Fe I,35.0
4799.07,Fe I,2.5
4799.794,V I,75.0
4800.134,Fe I,19.0
4800.545,Fe I,8.5
4800.653,Fe I,72.0
4801.031,Cr I,56.0
4801.612,Fe I,6.0
4801.914,Ti I,1.0
4802.887,Fe I,70.0
4804.38,Zr I,2.0
4804.521,Fe I,26.0
4804.648,Cr I,8.5
4805.099,T I,128.0
4805.42,T I,37.0
4805.89,Zr I,2.0
4806.252,Cr I,7.0
4806.333,Ti I,6.0
4806.799,Ni I,4.5
4806.994,Ni I,70.0
4807.225,Fe I,16.0
4807.533,V I,15.0
4808.158,Fe I,30.0
4808.545,T I,34.0
4808.685,Fe I,47.0
4808.879,N I,28.0
4809.02,La I,2.5
4809.145,Fe I,17.0
4809.267,Fe I,12.0
4810.26,Cr I,3.5
4810.537,Zn I,84.0
4810.733,Cr I,13.0
4811.046,Fe I,16.0
4811.352,Nd I,9.5
4811.89,Sr I,3.5
4811.993,N I,25.0
4812.241,T I,6.0
4812.352,Cr I,41.0
4812.894,T I,8.5
4813.117,Fe I,24.0
4813.479,Co I,51.0
4813.719,Fe I,6.5
4813.973,Co I,9.5
4814.268,Cr I,12.0
4814.594,Ni I,20.0
4815.223,Fe I,14.0
4815.816,Sm I,2.5
4815.932,N I,16.0
4816.129,Cr I,4.0
4816.423,Cr I,3.0
4816.46,Ti I,3.0
4816.682,Fe I,3.0
4817.376,C I,9.5
4817.808,Fe I,62.0
4818.032,Fe I,19.0
4819.022,Fe I,3.0
4820.414,T I,44.0
4821.0,T I,6.5
4821.126,N I,33.0
4821.479,T I,8.0
4822.667,Fe I,9.0
4823.309,Y I,29.0
4823.514,Mn I,165.0
4824.143,Cr II,94.0
4824.29,Cr II,5.0
4824.54,N I,2.5
4825.349,Fe I,30.0
4825.484,Nd I,18.0
4825.604,Mn I,6.5
4827.457,V I,13.0
4827.618,T I,21.0
4828.06,Zr I,0.5
4828.699,Cr I,9.5
4829.027,N I,91.0
4829.369,Cr I,84.0
4829.695,Fe I,5.5
4831.182,N I,81.0
4831.651,V I,16.0
4831.916,C2,2.0
4832.041,Sr I,7.0
4832.431,V I,12.0
4832.719,Ni I,68.0
4833.03,V I,1.5
4833.192,Fe I,9.0
4833.819,Fe I,8.0
4834.355,Co I,1.0
4834.517,Fe I,28.0
4834.609,Sm I,8.0
4834.815,Ni I,2.5
4835.875,Fe I,44.0
4836.122,T I,5.5
4836.35,Cr I,2.0
4836.857,Cr I,16.0
4837.666,T I,3.5
4837.825,C2,2.5
4837.946,Co I,1.5
4838.219,Mn I,4.0
4838.521,Fe I,51.0
4838.65,Ni I,45.0
4839.25,T I,1.5
4839.782,Fe I,7.5
4839.884,Y I,12.0
4840.316,Fe I,88.0
4840.884,T I,60.0
4841.674,Fe I,8.0
4841.791,Fe I,24.0
4841.969,N I,6.0
4842.209,Fe I,2.0
4842.937,C2,4.5
4843.152,Fe I,67.0
4843.368,Fe I,12.0
4843.507,Co I,20.0
4843.846,W I,1.0
4844.022,Fe I,39.0
4844.222,Sm I,4.0
4844.311,Mn I,12.0
4845.165,N I,3.5
4845.656,Fe I,36.0
4846.33,Cr I,5.0
4847.191,Cr I,3.5
4847.311,Ca I,20.0
4847.623,Fe I,3.0
4847.734,Sm I,4.5
4848.252,Cr I,52.0
4848.418,Ti I,5.0
4848.471,T I,11.0
4848.887,Fe I,33.0
4849.172,N I,32.0
4849.663,Fe I,16.0
4850.201,Cr I,1.5
4850.941,Cr I,1.0
4851.496,V I,31.0
4852.562,N I,36.0
4852.68,Y I,1.0
4853.277,N I,7.0
4853.543,Cr I,2.0
4853.777,N I,16.0
4853.877,C2,5.0
4854.352,Sm I,2.5
4854.616,Mn I,4.0
4854.76,T I,2.5
4854.873,Y I,41.0
4855.154,Cr I,7.5
4855.234,Co I,3.5
4855.418,N I,73.0
4856.019,T I,39.0
4856.195,I I,19.0
4857.099,Zr I,4.0
4857.395,N I,42.0
4857.97,Co I,1.0
4858.254,Fe I,8.5
4859.039,Nd I,5.5
4859.134,Fe I,18.0
4859.747,Fe I,108.0
4860.217,Cr I,9.0
4860.986,Fe I,3.5
4861.35,H$\beta$,3000.0
4861.849,Cr I,15.0
4861.952,Fe I,11.0
4862.551,Fe I,1.5
4862.598,Fe I,16.0
4863.65,Fe I,48.0
4863.784,Fe I,8.5
4863.936,N I,22.0
4864.18,T I,3.0
4864.323,Cr I,50.0
4864.738,V I,24.0
4864.85,V I,2.0
4865.618,T I,34.0
4866.277,N I,66.0
4866.743,Fe I,2.0
4866.883,S I,2.0
4867.537,Fe I,7.5
4867.639,Fe I,5.0
4868.263,T I,26.0
4869.147,Ru I,2.5
4869.469,Fe I,20.0
4870.136,T I,36.0
4870.419,C2,5.5
4870.816,Cr I,74.0
4871.325,Fe I,228.0
4872.144,Fe I,195.0
4872.508,Sr I,7.0
4873.255,N I,24.0
4873.446,N I,58.0
4873.75,Fe I,12.0
4874.014,T I,34.0
4874.36,Fe I,18.0
4874.651,Cr I,2.5
4874.793,N I,21.0
4875.198,CH,3.0
4875.339,Fe I,2.5
4875.492,V I,41.0
4875.881,Fe I,55.0
4876.093,Sr I,3.5
4876.195,Fe I,8.0
4876.401,Cr I,41.0
4876.485,Cr I,25.0
4877.596,Fe I,21.0
4878.128,Ca I,187.0
4878.721,CH,3.0
4879.15,CH,2.0
4880.045,Cr I,5.0
4880.27,Co I,1.5
4880.527,V I,8.0
4880.935,T I,9.0
4881.267,CH,2.0
4881.561,V I,49.0
4881.724,Fe I,61.0
4882.148,Fe I,70.0
4882.489,Ce I,4.0
4882.705,Co I,6.0
4883.44,V I,6.5
4883.69,Y II,51.0
4884.051,V I,7.5
4884.598,Cr I,21.0
4884.803,CH,7.5
4884.941,Cr I,11.0
4885.088,T I,53.0
4885.434,Fe I,60.0
4885.774,Cr I,22.0
4885.949,Cr I,12.0
4886.086,CH,1.0
4886.337,Fe I,68.0
4886.709,N I,8.0
4886.846,V I,3.0
4887.009,Cr I,63.0
4887.195,Fe I,62.0
4888.639,Fe I,91.0
4888.829,CH,7.5
4889.111,Fe I,121.0
4889.648,C2,1.0
4890.215,Cr I,5.0
4890.438,N I,9.0
4890.763,Fe I,220.0
4891.502,Fe I,312.0
4891.866,T I,2.5
4891.957,Cr I,2.0
4892.865,Fe I,44.0
4893.047,T I,3.0
4893.13,Zr I,0.5
4893.425,T I,2.0
4893.704,Fe I,4.0
4893.817,Fe I,11.0
4894.37,Ce I,3.0
4895.661,Fe I,2.0
4896.442,Fe I,26.0
4897.2,Co I,4.0
4898.0,Cr I,2.0
4898.94,Fe I,3.5
4899.513,Co I,5.0
4899.917,Ti I,57.0
4900.124,Y II,54.0
4900.629,T I,3.0
4900.821,Fe I,12.0
4900.97,N I,17.0
4902.078,Cr I,3.5
4902.384,Fe I,8.5
4903.099,Fe I,4.5
4903.259,Cr I,157.0
4903.717,T I,1.5
4904.171,Co I,4.0
4904.418,N I,91.0
4905.138,Fe I,30.0
4907.12,Co I,5.0
4907.735,Fe I,61.0
4908.032,Fe I,37.0
4908.495,Co I,1.5
4908.611,Fe I,4.5
4909.105,T I,5.5
4909.387,Fe I,66.0
4909.71,N I,5.0
4910.02,Fe I,91.0
4910.33,Fe I,79.0
4910.57,Fe I,80.0
4911.199,Ti II,
4911.536,Fe I,24.0
4911.782,Fe I,44.0
4912.025,Ni I,47.0
4912.185,Co I,4.5
4912.491,Fe I,9.5
4913.273,Sm I,2.0
4913.622,T I,49.0
4913.978,Ni I,57.0
4915.234,T I,6.0
4915.775,T I,2.0
4916.674,Fe I,4.5
4916.852,C2,3.5
4917.235,Fe I,60.0
4918.015,Fe I,53.0
4918.371,N I,75.0
4918.709,N I,39.0
4918.998,Fe I,278.0
4919.306,C2,3.0
4919.448,Cr I,9.0
4919.749,Fe I,11.0
4919.872,T I,24.0
4920.514,Fe I,471.0
4920.963,Cr I,29.0
4921.168,N I,2.5
4921.785,He I,40.0
4922.162,Fe I,97.0
4923.154,Fe I,16.0
4923.28,Cr I,4.0
4923.93,Fe II,167.0
4924.123,Fe II,4.5
4924.777,Fe I,101.0
4925.279,Fe I,20.0
4925.418,T I,7.5
4925.574,N I,58.0
4925.7,V I,3.0
4926.154,T I,5.5
4927.428,Fe I,55.0
4927.872,Fe I,68.0
4928.341,T I,30.0
4928.89,T I,1.0
4930.31,Fe I,82.0
4930.8,N I,19.0
4931.12,Cr I,5.0
4932.016,V I,45.0
4933.19,Fe I,39.0
4933.338,Fe I,97.0
4933.873,Fe I,41.0
4934.03,Fe I,207.0
4934.095,Fe I,1.5
4934.872,Cr I,4.0
4935.834,N I,65.0
4936.341,Cr I,43.0
4936.699,C2,3.0
4937.348,N I,86.0
4937.733,T I,10.0
4938.293,T I,92.0
4938.62,Si I,1.0
4938.82,Fe I,119.0
4939.242,Fe I,88.0
4939.479,Fe I,2.0
4939.694,Fe I,96.0
4941.322,T I,2.0
4941.569,T I,3.0
4941.833,C2,3.5
4941.907,Ni I,5.0
4942.484,Cr I,100.0
4943.06,T I,1.0
4943.448,Ce I,1.5
4944.0,Cr I,5.0
4944.287,Fe I,10.0
4945.289,Fe I,3.0
4945.447,N I,44.0
4945.642,Fe I,42.0
4946.034,N I,24.0
4946.395,Fe I,113.0
4947.6,V I,17.0
4948.191,T I,7.5
4948.597,Sm I,3.0
4948.78,Zr I,1.0
4949.576,Cr I,3.0
4950.111,Fe I,76.0
4950.624,C2,6.0
4951.411,C2,4.5
4952.284,N I,28.0
4952.647,Fe I,54.0
4952.839,Cr I,3.0
4953.212,N I,53.0
4953.728,Cr I,5.0
4954.016,Fe I,4.0
4954.605,Fe I,37.0
4954.809,Cr I,54.0
4955.974,C2,6.0
4956.746,MgH,2.5
4957.613,Fe I,696.0
4958.257,T I,14.0
4959.12,Nd I,7.0
4959.7,Co I,1.0
4960.856,C2,7.0
4961.054,Fe I,17.0
4961.92,Fe I,26.0
4962.267,Sr I,2.0
4962.292,Zr I,5.5
4962.576,Fe I,52.0
4962.912,C2,2.5
4963.07,C2,3.0
4963.55,C2,2.0
4964.726,T I,7.0
4964.933,Cr I,35.0
4965.173,N I,27.0
4965.405,V I,5.5
4965.857,Mn I,31.0
4966.095,Fe I,114.0
4966.576,Co I,3.0
4966.803,Cr I,2.5
4967.395,C2,2.0
4967.523,N I,12.0
4967.903,Fe I,74.0
4968.593,T I,29.0
4968.705,Fe I,46.0
4969.922,Fe I,69.0
4970.115,C2,10.0
4970.206,C2,6.5
4970.501,Fe I,51.0
4971.92,Co I,2.5
4972.396,Fe I,0.5
4972.656,C2,3.0
4973.104,Fe I,88.0
4974.363,N I,8.5
4974.46,C2,7.5
4974.552,C2,4.0
4975.412,Fe I,35.0
4975.554,C2,4.5
4976.138,N I,27.0
4976.333,N I,36.0
4976.693,N I,6.0
4976.881,C2,2.5
4977.719,T I,34.0
4978.194,T I,34.0
4978.606,Fe I,118.0
4979.206,MgH,7.0
4979.59,Fe I,19.0
4979.967,Co I,6.0
4980.296,Fe I,112.0
4981.358,T I,8.5
4981.74,T I,112.0
4982.136,Y I,14.0
4982.507,Fe I,138.0
4982.825,Na I,83.0
4983.26,Fe I,114.0
4983.47,C2,14.0
4983.859,Fe I,123.0
4984.122,N I,91.0
4985.259,Fe I,101.0
4985.554,Fe I,103.0
4986.228,Fe I,45.0
4986.45,Co I,2.5
4986.908,Fe I,18.0
4987.277,C2,2.0
4987.652,Fe I,2.5
4987.852,Co I,4.5
4988.01,Co I,2.5
4988.138,C2,6.0
4988.955,Fe I,80.0
4989.141,T I,29.0
4989.954,Nd I,6.5
4990.453,Fe I,26.0
4991.072,T I,102.0
4991.275,Fe I,87.0
4991.861,Fe I,16.0
4992.287,C2,6.0
4992.778,Fe I,8.0
4992.996,Co I,1.0
4993.352,Fe I,34.0
4994.138,Fe I,95.0
4995.08,T I,3.0
4995.409,Fe I,13.0
4995.659,N I,16.0
4995.877,T I,1.5
4996.195,Fe I,7.0
4996.633,N I,49.0
4997.1,T I,27.0
4998.23,N I,56.0
4998.567,Cr I,3.5
4998.959,C2,2.5
4999.119,Fe I,29.0
4999.51,T I,104.0
5000.349,Ni I,70.0
5000.546,MgH,2.5
5000.735,Fe I,12.0
5000.99,T I,44.0
5001.21,MgH,7.5
5001.472,Ca I,20.0
5001.87,Fe I,168.0
5002.328,V I,6.5
5002.798,Fe I,85.0
5003.747,N I,34.0
5003.879,Fe I,1.0
5004.049,Fe I,50.0
5004.365,Cr I,17.0
5004.894,Mn I,14.0
5005.171,T I,26.0
5005.401,C2,14.0
5005.509,C2,6.0
5005.719,Fc I,136.0
5006.694,Fe I,9.5
5007.217,T I,174.0
5007.734,Fe I,33.0
5008.225,MgH,3.0
5009.427,C2,12.0
5009.534,C2,1.0
5009.655,T I,24.0
5010.024,N I,35.0
5010.218,T I,25.0
5010.327,Fe I,9.5
5010.943,N I,46.0
5011.204,Fc I,2.0
5011.761,Ce I,3.5
5012.156,Fe I,154.0
5012.448,N I,58.0
5013.305,T I,59.0
5013.779,Ti II,55.0
5013.92,Ti II,22.0
5014.285,T I,148.0
5014.6,V I,7.0
5015.303,Fe I,16.0
5015.41,MgH,4.0
5015.6783,He I,
5016.039,C2,6.0
5016.168,T I,60.0
5017.047,C2,7.5
5017.193,C2,6.0
5017.584,Ni I,90.0
5017.814,C2,18.0
5018.286,Fe II,58.0
5018.45,Fe II,210.0
5019.176,Fe I,10.0
5019.22,Cr I,4.0
5019.478,Fe I,7.5
5019.732,Fe I,24.0
5020.031,Ti I,86.0
5020.819,Fe I,17.0
5021.151,Ca I,4.0
5021.923,Cr I,22.0
5022.059,Fe I,4.5
5022.241,Fe I,114.0
5022.874,T I,72.0
5023.189,Fe I,35.0
5023.348,T I,3.5
5023.496,Fe I,26.0
5023.832,C I,6.5
5024.01,C2,4.0
5024.85,T I,62.0
5025.305,Fe I,18.0
5025.566,T I,52.0
5025.764,Fe I,11.0
5025.908,C2,5.0
5026.488,N I,3.0
5027.13,Fe I,105.0
5027.23,Fe I,46.0
5027.762,Fe I,61.0
5028.133,Fe I,83.0
5029.03,MgH,5.0
5029.484,MgH,4.5
5029.623,Fe I,41.0
5029.815,Mn I,12.0
5029.917,C2,9.5
5030.035,C2,5.0
5030.782,Fe I,20.0
5030.88,C2,1.0
5031.916,Fe I,21.0
5032.076,C2,5.5
5032.733,N I,23.0
5033.538,C2,4.5
5033.652,C2,4.5
5033.777,C2,4.5
5034.057,Co I,2.0
5034.178,C2,5.0
5034.356,C2,7.0
5034.991,Fe I,4.0
5035.37,N I,109.0
5035.974,N I,115.0
5036.277,Fe I,42.0
5036.471,T I,66.0
5036.924,Fe I,23.0
5037.314,C2,13.0
5037.489,C2,3.5
5037.709,C2,20.0
5037.808,C2,7.0
5038.403,T I,60.0
5038.596,N I,50.0
5038.799,Fe I,2.0
5039.06,C I,16.0
5039.258,Fe I,73.0
5039.366,N I,31.0
5039.774,C2,7.0
5039.964,T I,66.0
5040.122,C I,7.0
5040.465,C2,3.0
5040.614,T I,16.0
5040.89,Fc I,116.0
5041.076,Fc I,112.0
5041.324,C2,28.0
5041.619,Ca I,86.0
5041.854,Fe I,158.0
5042.192,N I,61.0
5042.58,Mn I,8.5
5042.921,MgH,8.0
5043.295,C2,10.0
5043.588,T I,14.0
5043.709,C2,3.5
5043.833,C2,2.5
5044.033,Ce I,1.0
5044.218,Fe I,70.0
5044.772,C2,1.5
5045.082,Fe I,2.5
5045.27,C2,12.0
5045.407,T I,10.0
5046.929,C2,4.5
5047.12,Fe I,7.0
5047.302,V I,7.5
5047.558,C2,2.0
5047.942,C2,22.0
5048.062,N I,30.0
5048.225,T I,26.0
5048.439,Fe I,70.0
5048.64,T I,3.0
5048.76,Cr I,9.5
5048.853,N I,52.0
5049.425,C2,5.0
5049.592,MgH,8.0
5049.682,C2,4.0
5049.827,Fe I,135.0
5050.737,C2,6.0
5051.305,Fe I,3.5
5051.504,N I,47.0
5051.642,Fe I,111.0
5051.905,Cr I,20.0
5052.151,C I,40.0
5052.738,C2,6.0
5052.88,T I,14.0
5052.99,Fe I,12.0
5053.577,W I,50.0
5054.083,T I,7.5
5054.647,Fe I,35.0
5055.426,MgH,1.5
5055.794,MgH,6.5
5055.988,Fe I,24.0
5056.126,C2,12.0
5056.434,MgH,12.0
5056.846,Fe I,24.0
5057.487,Fe I,17.0
5057.985,Fe I,29.0
5058.28,T I,1.0
5058.495,Fe I,10.0
5058.812,C2,5.5
5058.93,C2,5.0
5059.229,C2,3.5
5059.393,C2,1.5
5059.929,C2,5.5
5061.396,C2,2.0
5061.525,MgH,3.5
5061.892,MgH,3.0
5062.104,T I,15.0
5062.384,C2,4.5
5063.07,MgH,3.0
5063.174,C2,11.0
5063.306,C2,5.5
5063.522,MgH,2.5
5064.066,T I,6.5
5064.658,T I,79.0
5065.904,Cr I,12.0
5065.989,T I,19.0
5066.727,C2,10.0
5066.859,C2,7.5
5067.155,Fe I,73.0
5067.504,MgH,6.0
5067.746,Cr I,24.0
5067.829,N I,12.0
5068.302,Cr I,10.0
5068.771,Fe I,129.0
5069.088,T I,15.0
5069.625,MgH,2.0
5069.795,C2,2.0
5069.991,C2,9.0
5070.14,C2,9.0
5070.295,C2,3.0
5071.491,T I,25.0
5071.774,C2,7.5
5072.298,T I,31.0
5072.677,Fe I,60.0
5072.922,Cr I,31.0
5073.453,C2,9.5
5073.592,C2,4.5
5073.748,MgH,5.5
5074.753,Fe I,115.0
5074.976,C2,10.0
5075.164,Fe I,7.0
5075.3,C2,28.0
5075.818,Sc I,4.5
5076.093,MgH,4.5
5076.617,C2,15.0
5076.766,C2,6.5
5077.38,C2,8.5
5077.603,C2,2.0
5078.074,C2,4.0
5078.18,Zr I,1.0
5078.352,C2,5.5
5078.539,Fe I,7.0
5078.711,Cr I,7.5
5079.23,Fe I,100.0
5079.544,MgH,6.0
5079.745,Fe I,87.0
5079.965,N I,47.0
5080.111,C2,10.0
5080.347,Fe I,25.0
5080.539,N I,93.0
5080.938,Fe I,12.0
5081.119,N I,91.0
5081.358,T I,2.0
5081.581,Sc I,8.0
5081.767,C2,4.0
5081.852,Fe I,6.0
5082.19,C2,2.5
5082.349,N I,58.0
5082.55,MgH,2.5
5082.895,Fe I,3.0
5083.032,C2,14.0
5083.186,C2,7.0
5083.345,Fe I,95.0
5083.703,Sc I,7.5
5084.105,N I,93.0
5084.552,Fe I,8.5
5084.696,C2,7.0
5084.838,C2,5.0
5085.01,C2,2.5
5085.167,C2,3.5
5085.34,T I,5.5
5085.489,N I,18.0
5085.679,Fe I,6.0
5085.911,Fe I,2.5
5086.248,C2,12.0
5086.398,C2,6.5
5086.772,Fe I,7.5
5087.062,T I,22.0
5087.254,C2,1.5
5087.426,Y I,40.0
5087.847,Co I,1.0
5088.006,C2,4.5
5088.158,Fe I,32.0
5088.543,N I,26.0
5088.757,MgH,3.0
5088.96,Ni I,25.0
5089.212,C2,14.0
5089.367,C2,7.0
5089.831,Nd I,1.5
5090.221,MgH,7.0
5090.976,C2,6.0
5091.179,C2,2.0
5091.302,C2,6.0
5091.491,C2,2.0
5091.725,Fe I,7.5
5092.309,C2,14.0
5092.485,C2,8.0
5093.284,C2,1.5
5093.45,Cr I,2.5
5093.684,C2,5.5
5094.026,C2,8.5
5094.418,N I,25.0
5094.85,MgH,3.0
5094.945,Co I,10.0
5095.341,MgH,7.5
5095.503,C2,1.0
5095.665,C2,2.5
5095.892,C2,4.5
5096.046,C2,1.5
5096.183,MgH,3.0
5096.865,N I,35.0
5097.005,Fe I,90.0
5097.321,Cr I,12.0
5097.492,Fe I,38.0
5097.711,C2,5.5
5097.876,C2,1.0
5098.578,Fe I,70.0
5098.707,Fe I,102.0
5099.081,Fe I,52.0
5099.329,N I,70.0
5099.575,C2,10.0
5099.788,C2,7.0
5099.936,N I,79.0
5100.656,Fe I,17.0
5100.854,Fe I,12.0
5100.945,C2,10.0
5101.083,C2,9.0
5101.275,C2,5.0
5101.486,C2,4.5
5101.6,C2,3.5
5102.013,C2,0.5
5102.431,C2,12.0
5102.973,N I,42.0
5103.391,C2,6.0
5103.551,C2,1.5
5103.743,C2,11.0
5103.912,C2,4.0
5104.033,Fe I,25.0
5104.44,Fe I,29.0
5104.645,C2,3.5
5105.091,C2,2.0
5105.182,C2,2.5
5105.364,Cu I,7.5
5105.545,Cu I,82.0
5106.379,V I,4.5
5106.451,Fe I,10.0
5106.601,MgH,9.5
5106.877,MgH,4.5
5107.457,Fe I,91.0
5107.651,Fe I,97.0
5107.884,C2,11.0
5107.977,C2,3.0
5108.187,C2,4.0
5109.122,C2,10.0
5109.306,C2,4.5
5109.435,Ti I,5.0
5109.657,Fe I,69.0
5110.017,C2,4.0
5110.435,Fe I,126.0
5110.763,Cr I,27.0
5110.972,C2,2.5
5111.253,MgH,4.0
5111.367,C2,7.0
5111.634,MgH,9.0
5111.74,C2,6.5
5111.871,C2,8.0
5112.279,Zr I,8.0
5112.49,Cr I,3.5
5112.648,MgH,3.0
5112.779,C2,1.0
5112.983,C2,4.0
5113.127,Cr I,23.0
5113.246,Co I,8.5
5113.447,T I,23.0
5115.199,C2,4.0
5115.398,N I,72.0
5115.79,Fe I,23.0
5115.878,Ni XIII,5.0
5116.049,Ni XIII,3.5
5116.188,Ni XIII,4.5
5116.473,MgH,7.0
5116.662,C2,7.5
5116.902,C2,6.5
5117.166,Ce I,3.0
5117.348,C2,3.5
5117.942,Mn I,21.0
5118.073,C2,7.5
5118.184,C2,9.0
5118.36,MgH,3.0
5118.822,MgH,5.0
5119.212,C2,4.0
5119.379,C2,7.0
5119.773,C2,1.5
5119.903,Fe I,3.5
5120.42,T I,31.0
5120.729,C2,3.5
5120.886,MgH,7.5
5121.226,MgH,3.5
5121.438,C2,11.0
5121.563,N I,34.0
5121.649,Fe I,71.0
5121.982,Fe I,5.0
5122.121,Cr I,11.0
5122.309,C2,5.0
5122.447,C2,2.0
5122.798,C2,19.0
5123.006,La I,11.0
5123.222,Y I,29.0
5123.291,Fe I,13.0
5123.47,Cr I,17.0
5123.73,Fe I,101.0
5123.901,MgH,5.0
5124.051,C2,19.0
5124.197,C2,2.5
5124.389,MgH,3.5
5124.81,C2,10.0
5125.128,Fe I,100.0
5125.25,N I,52.0
5125.475,C2,11.0
5125.637,S I,10.0
5125.839,MgH,11.0
5125.99,C2,8.0
5126.199,Fe I,75.0
5126.686,C2,5.0
5126.864,C2,6.5
5127.018,C2,4.0
5127.189,C2,4.5
5127.368,Fe I,85.0
5127.688,Fe I,20.0
5127.874,Fe I,9.0
5128.081,C2,18.0
5128.201,C2,7.0
5128.316,C2,5.5
