wavelength,ew,id
5205.73,52.0,Y II
5206.044,216.0,Cr I
5206.545,17.0,Cr I
5206.811,5.5,Fe I
5207.623,4.5,MgH
5207.935,19.0,Fe I
5208.432,247.0,Cr I
5209.24,4.0,MgH
5209.609,1.0,MgH
5209.892,9.5,Fe I
5210.392,86.0,T I
5210.851,12.0,Cr I
5211.535,29.0,Fe I
5212.231,10.0,Cr I
5212.691,21.0,Co I
5212.996,5.0,T I
5213.352,9.0,Fe I
5214.13,16.0,Cr I
5214.616,17.0,Cr I
5215.188,116.0,Fe I
5215.885,1.5,V I
5216.283,108.0,Fe I
5217.396,102.0,Fe I
5218.209,48.0,Cu I
5218.516,3.0,Fe I
5219.706,25.0,T I
5220.086,14.0,Cu I
5220.296,26.0,N I
5220.912,9.5,Cr I
5221.763,27.0,Cr I
5222.684,23.0,T I
5223.19,26.0,Fe I
5223.628,11.0,T I
5224.074,10.0,Cr I
5224.31,36.0,T I
5225.032,80.0,Cr I
5225.534,68.0,Fe I
5226.061,17.0,Fe I
5226.545,94.0,Ti II
5227.192,277.0,Fe I
5227.737,5.0,Cr I
5228.103,22.0,Cr I
5228.383,60.0,Fe I
5229.86,124.0,Fe I
5230.392,5.0,Fe I
5230.984,3.5,T I
5231.396,9.0,Fe I
5232.503,12.0,Cr I
5232.952,346.0,Fe I
5234.213,8.0,Nd I
5234.63,81.0,Fe I
5235.188,23.0,Co I
5235.39,96.0,Fe I
5236.378,9.0,Fe I
5237.325,49.0,Cr I
5238.249,3.0,Fe I
5238.568,15.0,T I
5238.969,16.0,Cr I
5239.823,55.0,Sc I
5240.475,8.5,Cr I
5240.878,4.5,V I
5241.461,3.5,Cr I
5241.923,5.5,Fe I
5242.5,80.0,Fe I
5243.36,19.0,Cr I
5243.783,60.0,Fe I
5245.629,6.0,N I
5246.004,3.0,Fe I
5246.556,4.0,T I
5247.058,59.0,Fe I
5247.574,76.0,Cr I
5247.923,16.0,Co I
5248.375,5.5,T I
5249.111,30.0,Fe I
5249.425,11.0,Cr I
5250.216,62.0,Fe I
5250.654,104.0,Fe I
5250.913,15.0,T I
5251.487,2.5,T I
5251.974,40.0,Fe I
5253.033,16.0,Fe I
5253.468,75.0,Fe I
5254.651,7.0,Co I
5254.953,92.0,Cr I
5255.743,41.0,Fe I
5257.08,2.0,Cr I
5257.645,20.0,Co I
5258.323,1.5,Se I
5259.089,4.0,Fe I
5259.488,51.0,Ni I
5259.974,6.0,Ti I
5260.39,28.0,Ca I
5260.778,3.5,Mn I
5261.708,99.0,Ca I
5262.248,128.0,Ti II
5262.623,12.0,Fe I
5262.887,19.0,Fe I
5263.314,121.0,Fe I
5264.16,153.0,Cr I
5264.808,,Fe II
5265.56,112.0,Ca I
5265.964,55.0,T I
5266.472,252.0,T I
5267.275,25.0,Fe I
5268.342,37.0,N I
5269.55,478.0,Fe I
5270.064,7.5,Fe I
5270.269,255.0,Ca I
5271.618,5.5,T I
5272.003,21.0,Cr I
5272.4,9.5,Fe I
5273.17,103.0,Fe I
5273.389,104.0,Fe I
5274.236,6.5,Ce I
5275.17,39.0,Cr I
5275.284,62.0,Fe I
5276.071,152.0,Fe II
5276.878,1.5,Nd I
5277.308,7.5,Fe I
5278.254,8.0,Cr I
5278.961,6.5,S I
5279.671,5.5,Fe I
5279.877,18.0,Cr I
5280.369,60.0,Fe I
5281.163,4.0,Fe I
5281.798,164.0,Ni I
5282.402,22.0,T I
5283.443,212.0,Ti I
5284.112,67.0,Fe I
5284.615,21.0,Fe I
5285.13,25.0,Fe I
5285.649,4.0,Cr I
5287.183,9.5,Cr I
5288.218,2.0,Fe I
5288.533,56.0,Fe I
5289.282,2.0,T I
5289.82,2.5,Y I
5290.817,5.0,Fe I
5292.59,36.0,Fe I
5293.042,12.0,Fe I
5293.375,4.5,Cr I
5293.963,29.0,Fe I
5295.321,27.0,Fe I
5295.784,10.0,Ti I
5296.702,95.0,Cr I
5297.233,18.0,T I
5297.385,87.0,Cr I
5298.283,110.0,Cr I
5298.784,46.0,Fe I
5299.984,21.0,T I
5300.408,5.0,Fe I
5301.047,21.0,Co I
5301.312,3.0,Fe I
5302.307,,Fe I
5303.223,4.0,V I
5304.185,14.0,Cr I
5305.43,2.0,Fe I
5305.866,25.0,Cr I
5307.231,7.0,Ca I
5307.369,6.0,Fe I
5308.429,28.0,Cr I
5309.457,1.0,Cr I
5310.242,3.0,Co I
5310.697,14.0,Cr I
5311.631,3.0,Hf I
5311.782,3.0,Zr I
5312.656,7.5,Co I
5312.863,19.0,Cr I
5313.585,35.0,Cr I
5313.755,2.0,T I
5315.077,34.0,Fe I
5315.784,151.0,Fe I
5316.62,112.0,Fe II
5317.526,6.0,Fe I
5318.04,1.5,Fe I
5318.361,12.0,Sc I
5318.776,14.0,Cr I
5320.04,18.0,Fe I
5321.114,43.0,Fe I
5322.049,60.0,Fe I
5322.819,2.0,Pr I
5323.507,1.0,Fe I
5324.191,334.0,Fe I
5325.56,45.0,Fe I
5326.149,32.0,Fe I
5326.823,11.0,Fe I
5327.263,3.5,Fe I
5328.051,375.0,Fe I
5328.542,210.0,Fe I
5329.147,78.0,Cr I
5329.996,60.0,Fe I
5331.199,1.0,Fe I
5331.48,15.0,Fe I
5332.665,45.0,V II
5332.908,96.0,Fe I
5333.253,8.5,Co I
5334.222,3.5,Sc I
5334.33,2.0,Fe I
5334.87,32.0,Cr II
5336.169,4.0,Co I
5336.794,71.0,Ti II
5337.735,,Fe II
5338.333,13.0,T I
5339.217,3.0,Ca I
5339.535,3.5,Co I
5339.82,161.0,Fe I
5340.454,16.0,Cr I
5341.1,,Fe I
5341.328,12.0,Co I
5342.228,1.0,Fe I
5342.708,29.0,Co I
5342.962,1.0,Sc I
5343.438,65.0,Fe I
5344.16,2.0,Nb I
5344.458,11.0,Mn I
5344.763,8.5,Cr I
5345.543,8.5,Cr I
5345.807,107.0,Cr I
5346.545,20.0,Cr I
5347.717,4.5,N I
5348.07,4.5,Mn I
5348.326,92.0,Cr I
5349.098,5.0,Co I
5349.469,91.0,Ca I
5349.872,16.0,Mn I
5350.363,6.0,Zr I
5351.071,9.5,T I
5351.652,1.0,Cr I
5352.049,21.0,Co I
5353.383,75.0,Fe I
5355.731,4.0,Sc I
5356.084,2.0,Sc I
5357.19,4.0,Sc I
5359.203,9.5,Co I
5359.528,2.0,K I
5361.629,36.0,Fe I
5362.57,1.5,Zr I
5362.76,110.0,Fe I
5364.88,133.0,Fe I
5365.407,78.0,Fe I
5366.645,2.5,I I
5367.476,157.0,Fe I
5368.546,5.0,Cr I
5368.92,1.5,Co I
5369.596,40.0,Co I
5369.974,182.0,Fe I
5370.33,14.0,Cr I
5371.339,294.0,N I
5371.927,9.0,Nd I
5373.714,59.0,Fe I
5375.323,2.5,Sc I
5376.132,3.0,Cr I
5376.6,0.5,T I
5376.836,13.0,Fe I
5377.614,45.0,Mn I
5379.581,56.0,Fe I
5380.322,26.0,C I
5381.028,56.0,Ti I
5382.649,2.0,Fe I
5383.38,204.0,Fe I
5384.636,2.0,T I
5384.873,2.5,V I
5385.587,5.5,Fe I
5385.89,1.5,Nd I
5386.34,30.0,Fe I
5387.126,2.0,Fe I
5387.484,25.0,Fe I
5388.351,12.0,N I
5389.169,5.0,T I
5389.486,90.0,Fe I
5389.847,12.0,T I
5390.377,12.0,Cr I
5391.07,1.0,T I
5391.465,76.0,Cr I
5392.014,7.0,Fe I
5392.33,14.0,N I
5393.176,153.0,Fe I
5393.381,12.0,Ce I
5394.641,74.0,Mn I
5395.222,20.0,Fe I
5396.578,7.5,T I
5397.141,239.0,Fe I
5397.623,24.0,Fe I
5398.287,76.0,Fe I
5399.479,39.0,Mn I
5400.511,143.0,Fe I
5401.271,24.0,Fe I
5402.783,12.0,Y I
5403.829,60.0,Fe I
5404.993,10.0,Cr I
5405.358,43.0,Fe I
5405.785,266.0,Fe I
5406.337,9.0,Fe I
5406.779,37.0,Fe I
5407.482,67.0,Mn I
5408.088,3.0,Co I
5409.139,57.0,Fe I
5409.609,8.5,T I
5409.799,154.0,Cr I
5410.918,169.0,Fe I
5411.395,4.0,Fe I
5412.574,2.0,Fe I
5412.791,19.0,Fe I
5413.684,24.0,Mn I
5414.075,31.0,Fe I
5415.21,212.0,Fe I
5416.384,1.0,Nd I
5417.042,37.0,Fe I
5418.775,49.0,Ti I
5421.178,44.0,S I
5421.577,2.5,Nd I
5424.08,239.0,Fe I
5424.654,42.0,N I
5425.259,48.0,Fe I
5426.258,5.5,T I
5427.803,5.5,Fe I
5429.15,10.0,T I
5429.706,285.0,Fe I
5430.364,8.0,N I
5431.541,4.5,Nd I
5432.068,0.5,V I
5432.548,46.0,Mn I
5432.955,72.0,Fe I
5434.534,184.0,Fe I
5435.866,46.0,N I
5436.596,37.0,Fe I
5438.051,2.5,Fe I
5438.307,4.0,T I
5439.303,2.0,V I
5439.92,2.0,Fe I
5440.503,2.0,Ti I
5441.347,28.0,Fe I
5442.42,8.5,Cr I
5444.588,14.0,Co I
5445.053,121.0,Fe I
5445.776,3.0,Cr I
5446.591,74.0,T I
5446.924,238.0,Fe I
5447.938,1.5,T I
5448.378,16.0,Fe I
5448.933,2.0,T I
5451.127,6.0,Nd I
5452.101,12.0,Fe I
5452.298,3.5,Co I
5452.85,14.0,N I
5453.65,4.0,T I
5454.58,13.0,Co I
5455.624,219.0,Fe I
5456.528,8.0,Fe I
5457.474,11.0,Mn I
5457.832,1.0,Cr I
5458.58,0.0,Fe I
5460.513,8.5,T I
5460.888,7.0,Fe I
5461.559,22.0,Fe I
5462.501,40.0,N I
5462.97,93.0,Fe I
5463.289,118.0,Fe I
5463.972,9.5,Cr I
5464.288,33.0,Fe I
5466.031,2.5,Fe I
5466.405,76.0,Fe I
5466.993,29.0,Fe I
5468.114,10.0,N I
5469.28,7.5,Co I
5470.093,22.0,Fe I
5470.636,46.0,Mn I
5471.205,6.5,T I
5472.713,39.0,Ti I
5473.168,18.0,Fe I
5473.394,7.5,Y I
5473.91,80.0,Fe I
5475.44,4.0,N I
5476.576,104.0,Fe I
5476.921,164.0,Ni I
5478.464,46.0,Fe I
5479.028,1.0,N I
5479.98,1.5,Fe I
5480.518,9.5,Cr I
5481.443,64.0,T I
5481.873,10.0,T I
5483.108,42.0,Fe I
5483.364,42.0,Co I
5483.912,3.5,Co I
5484.646,3.0,Sc I
5485.706,2.5,Nd I
5486.524,1.0,Cr I
5487.153,32.0,Fe I
5487.524,22.0,Fe I
5487.755,88.0,Fe I
5489.686,6.0,Co I
5490.159,18.0,T I
5490.327,1.0,C2
5490.84,2.5,T I
5491.845,11.0,Fe I
5493.244,16.0,S I
5493.506,35.0,Fe I
5493.857,27.0,Fe I
5494.474,25.0,Fe I
5494.888,18.0,N I
5495.706,2.0,Co I
5496.573,9.0,Fe I
5497.356,128.0,Fe I
5497.901,3.0,C2
5498.749,0.5,C2
5499.03,2.5,C2
5499.598,3.0,Fe I
5500.749,3.0,C2
5500.983,3.5,C2
5501.477,115.0,Fe I
5502.092,23.0,Cr I
5503.08,42.0,Fe I
5503.904,13.0,T I
5504.665,1.5,C2
5505.728,2.5,Fe I
5505.889,52.0,Mn I
5506.51,5.5,Mo I
5506.791,120.0,Fe I
5507.771,2.5,V I
5508.633,17.0,Cr I
5509.114,0.5,Pr I
5510.02,41.0,Ni I
5510.73,16.0,Cr I
5511.436,4.5,C2
5512.062,9.0,Ce I
5512.535,47.0,T I
5512.989,94.0,Ca I
5513.384,2.5,C2
5514.221,1.5,Sc I
5514.544,43.0,Ti I
5514.802,7.5,N I
5515.354,2.0,C2
5516.738,41.0,Mn I
5517.075,18.0,Fe I
5517.552,14.0,S I
5518.095,2.0,T I
5518.371,2.0,C2
5518.796,2.0,C2
5519.585,25.0,Fe I
5519.858,5.5,Fe I
5520.511,7.5,Sc I
5521.139,7.0,Ca I
5521.59,5.5,Y I
5522.0,5.5,C2
5522.454,43.0,Fe I
5523.338,11.0,Co I
5523.87,3.0,C2
5524.268,5.0,Fe I
5525.135,13.0,Fe II
5525.552,102.0,Fe I
5526.194,3.5,C2
5527.112,2.0,C2
5527.58,6.0,Y I
5527.873,6.5,C2
5528.418,293.0,Mg I
5529.171,17.0,Fe I
5530.786,14.0,Co I
5531.985,18.0,Fe I
5532.355,5.0,C2
5532.751,39.0,Fe I
5533.438,2.0,C2
5533.798,3.0,C2
5534.676,10.0,Fe II
5534.848,63.0,Fe II
5535.51,113.0,Ba I
5536.086,3.5,C2
5536.598,7.0,Fe I
5537.119,3.0,N I
5537.811,34.0,Mn I
5538.522,38.0,Fe I
5539.063,2.5,C2
5539.291,22.0,Fe I
5539.832,9.5,Fe I
5540.452,8.0,C2
5540.898,6.5,C2
5541.909,1.5,C2
5543.199,61.0,Fe I
5543.944,63.0,Fe I
5544.616,8.0,Y I
5545.052,4.0,C I
5545.275,2.5,Fe I
5546.032,6.5,Y I
5546.514,53.0,Fe I
5547.0,29.0,Fe I
5547.945,2.5,C2
5548.617,2.0,Cr I
5549.656,9.5,Fe I
5549.958,10.0,Fe I
5551.548,5.5,C I
5551.978,8.5,Mn I
5552.7,7.0,Fe I
5553.13,5.5,Fe I
5553.589,40.0,Fe I
5554.0,2.0,C2
5554.528,1.5,C2
5554.9,102.0,Fe I
5555.646,3.5,C2
5556.202,1.0,Cr I
5556.478,1.0,Yb I
5557.482,5.0,C2
5558.6,1.0,C2
5558.77,3.0,V I
5559.648,7.5,Fe I
5560.22,44.0,Fe I
5560.431,2.0,V I
5561.246,8.5,C2
5562.716,52.0,Fe I
5564.134,1.5,C2
5564.58,1.0,C2
5564.972,4.0,C2
5565.713,79.0,Fe I
5565.953,4.5,C2
5566.415,0.5,C2
5566.814,3.0,C2
5567.4,57.0,Fe I
5568.28,3.5,Cr I
5568.871,8.5,Fe I
5569.631,162.0,Fe I
5570.397,6.5,Mo I
5570.763,1.5,C2
5571.488,4.5,C2
5572.155,4.5,C2
5572.652,4.5,Fe I
5573.107,44.0,Fe I
5573.544,2.0,C2
5573.757,2.0,C2
5574.399,3.0,Cr I
5574.912,2.0,C2
5575.683,2.5,C2
5576.099,113.0,Fe I
5577.028,13.0,Fe I
5577.341,6.0,C2
5578.729,46.0,N I
5579.039,4.0,C2
5579.493,3.5,C2
5580.453,3.5,C2
5581.284,5.0,C2
5581.979,91.0,Ca I
5582.287,5.5,C2
5582.757,5.5,C2
5583.391,2.0,C2
5584.514,4.5,V I
5584.773,32.0,Fe I
5585.663,5.5,T I
5586.28,8.5,V I
5586.771,245.0,Fe I
5587.581,31.0,Fe I
5587.868,49.0,N I
5588.764,141.0,Ca I
5589.366,25.0,N I
5590.126,86.0,Ca I
5590.706,6.0,Co I
5591.369,7.0,Sc I
5592.152,32.0,N I
5592.266,50.0,N I
5592.958,1.0,V I
5593.746,42.0,N I
5594.471,117.0,Ca I
5595.067,6.5,Fe I
5595.691,0.5,C2
5596.185,6.0,C2
5596.341,1.0,C2
5597.0,3.0,Cr I
5598.05,83.0,Fe I
5598.491,118.0,Fe I
5598.82,3.0,C2
5600.234,35.0,Fe I
5600.695,3.5,C2
5600.821,12.0,T I
5601.286,100.0,Ca I
5602.562,9.0,Fe I
5602.864,215.0,Ca I
5603.303,6.5,C2
5604.198,1.0,V I
5604.956,3.5,V I
5605.348,1.5,C2
5605.903,5.0,C2
5607.003,2.0,N I
5607.669,13.0,Fe I
5607.842,1.5,C2
5608.314,1.0,C2
5608.981,8.5,Fe I
5609.682,1.5,C2
5609.987,6.0,Fe I
5610.391,4.0,C2
5611.368,8.0,Fe I
5612.35,4.0,C2
5613.715,3.0,Fe I
5614.041,1.5,C2
5614.423,2.0,C2
5614.781,40.0,N I
5615.658,3.0,Fe I
5616.331,2.5,C2
5617.236,1.0,Fe I
5617.918,1.5,C2
5618.642,42.0,Fe I
5618.847,1.5,C2
5619.609,29.0,Fe I
5620.03,7.0,Fe I
5620.496,30.0,Fe I
5621.221,5.0,C2
5621.621,11.0,S I
5622.12,5.5,S I
5622.959,7.0,C2
5624.03,49.0,Fe I
5624.558,140.0,Fe V
5624.88,6.0,V I
5625.328,37.0,N I
5626.027,3.5,V I
5626.819,3.5,C2
5627.642,20.0,V I
5628.193,1.5,C2
5628.65,15.0,Cr I
5629.237,4.0,C2
5630.101,3.0,C2
5630.303,2.0,C2
5630.98,1.5,C2
5631.693,3.0,Fe I
5631.826,8.5,C2
5632.455,3.5,V I
5633.22,4.0,C2
5633.646,2.5,C2
5633.953,68.0,Fe I
5634.523,4.5,C2
5634.874,7.5,C2
5635.346,3.0,C2
5635.831,30.0,Fe I
5636.705,17.0,Fe I
5637.123,31.0,N I
5637.414,44.0,Fe I
5638.271,74.0,Fe I
5638.758,10.0,N I
5640.176,4.0,Co I
5640.502,2.5,Fe I
5640.989,39.0,Sc I
5641.448,64.0,Fe I
5641.893,24.0,N I
5642.381,5.0,Cr I
5643.087,14.0,N I
5644.146,29.0,T I
5645.618,35.0,S I
5646.111,5.0,V I
5647.241,11.0,Co I
5647.896,2.0,Cr I
5648.578,10.0,T I
5649.39,8.0,Cr I
5649.996,33.0,Fe I
5650.694,34.0,Fe I
5652.327,24.0,Fe I
5653.874,36.0,Fe I
5655.183,49.0,Fe I
5655.5,68.0,Fe I
5657.45,5.5,V I
5657.88,64.0,Sc II
5658.346,31.0,Sc I
5659.112,9.0,T I
5660.68,13.0,S I
5660.809,16.0,Fe I
5661.354,19.0,Fe I
5662.159,21.0,T I
5662.524,92.0,Fe I
5662.939,49.0,Fe I
5664.009,35.0,N I
5664.581,4.5,Cr I
5665.563,40.0,S I
5666.686,22.0,S I
5667.153,25.0,Sc I
5667.524,48.0,Fe I
5668.369,5.0,V I
5669.04,34.0,Sc II
5669.746,19.0,S I
5669.95,16.0,N I
5670.858,16.0,V I
5672.266,3.0,Fe I
5673.059,1.5,T I
5673.422,3.5,T I
5675.092,7.51,Fe I
5675.434,71.0,S I
5677.695,6.5,Fe I
5682.647,,Na I
5688.217,121.0,Na I
5689.477,11.0,T I
5690.433,53.0,S I
5690.957,3.5,Cr I
5691.505,38.0,N I
5693.132,2.5,C I
5693.65,48.0,Fe I
5694.744,19.0,Cr I
5694.991,41.0,N I
5696.652,3.5,S I
5698.0,30.0,Cr I
5698.53,34.0,V I
5700.186,29.0,Sc I
5700.524,6.0,Cr I
5701.108,40.0,S I
5701.557,86.0,Fe I
5702.328,27.0,Cr I
5703.587,26.0,V I
5704.74,21.0,Fe I
5705.473,37.0,Fe I
5706.008,74.0,Fe I
5707.048,43.0,Fe I
5708.102,37.0,Fe I
5708.405,77.0,S I
5709.386,103.0,Fe I
5711.095,107.0,Mg I
5711.884,77.0,Fe I
5712.778,17.0,Cr I
5714.159,21.0,Fe I
5715.094,73.0,N I
5715.821,3.5,Ca I
5717.311,2.5,Sc I
5717.841,63.0,Fe I
5719.828,5.0,Cr I
5720.45,3.5,T I
5723.671,4.0,Fe I
5724.095,1.5,Sc I
5724.466,5.0,Fe I
5725.658,2.0,V I
5727.057,37.0,V I
5727.661,7.5,V I
5729.202,3.0,Cr I
5731.22,7.5,V I
5731.772,59.0,Fe I
5732.73,3.5,Fe I
5734.048,4.0,V I
5735.713,7.5,Zr I
5736.644,4.0,Cr I
5738.24,13.0,Fe I
5739.061,1.0,T I
5739.483,6.5,T I
5739.987,7.0,T I
5741.856,31.0,Fe I
5742.968,12.0,Fe I
5744.47,1.0,T I
5746.422,3.5,Cr I
5747.669,35.0,S I
5747.858,7.0,Cr I
5748.361,26.0,N I
5749.298,6.0,N I
5752.042,56.0,Fe I
5753.132,78.0,Fe I
5753.646,49.0,S I
5754.235,12.0,S I
5754.666,73.0,Ni I
5754.922,4.5,Fe I
5759.02,0.5,Cr I
5759.545,10.0,Fe I
5760.359,18.0,Fe I
5760.841,28.0,N I
5761.424,0.5,V I
5762.423,22.0,Fe I
5763.002,101.0,Fe I
5768.902,1.0,Ce I
5772.149,47.0,S I
5772.415,2.5,V I
5774.038,9.0,T I
5775.088,48.0,Fe I
5777.762,1.5,Cr I
5778.463,16.0,Fe I
5780.608,29.0,Fe I
5780.812,21.0,Ti I
5782.136,62.0,Cu I
5782.371,3.0,K I
5783.073,24.0,Cr I
5783.866,34.0,Cr I
5784.666,20.0,Fe I
5784.976,26.0,Cr I
5785.285,40.0,Mg I
5785.98,11.0,T I
5787.021,6.0,Cr I
5787.926,36.0,Cr I
5788.394,5.0,Cr I
5789.763,0.5,T I
5790.663,2.0,Cr I
5790.99,74.0,Cr I
5791.76,4.0,Cr I
5793.079,38.0,S I
5793.705,2.5,Fe I
5793.922,28.0,Fe I
5794.455,1.0,C I
5796.671,2.0,Fe I
5796.77,2.5,Cr I
5797.436,2.0,Ti I
5797.865,32.0,S I
5798.513,2.5,Cr I
5801.749,1.5,K I
5804.038,20.0,Fe I
5804.462,18.0,Fe I
5805.226,38.0,Ni I
5805.769,11.0,Fe I
5806.732,51.0,Fe I
5807.249,0.5,Fe I
5807.792,7.5,Fe I
5808.314,0.5,La I
5809.224,50.0,Fe I
5809.873,2.5,Fe I
5812.131,1.0,K I
5812.839,2.5,Ti I
5813.339,2.0,Fe I
5814.815,21.0,Fe I
5815.448,0.5,Fe I
5815.868,1.0,Cr I
5817.08,14.0,V I
5817.493,2.0,V I
5834.036,14.0,Fe I
5835.109,12.0,Fe I
5835.434,8.0,Fe I
5837.709,9.0,Fe I
5838.678,5.0,Cr I
5839.53,0.5,Cr I
5839.768,1.0,Ti I
5841.188,1.5,T I
5843.227,3.0,Cr I
5844.608,4.5,Cr I
5844.933,3.0,Fe I
5846.569,2.0,Co I
5847.006,19.0,Ni I
5849.691,7.0,Fe I
5852.228,36.0,Fe I
5852.34,2.0,Fe I
5853.161,7.0,Fe I
5853.688,55.0,Ba II
5855.086,18.0,Fe I
5857.459,,Ca I
5862.368,,Fe I
5866.461,40.0,Ti I
5867.084,3.5,Cr I
5867.572,22.0,Ca I
5870.644,7.0,Fe I
5872.939,2.5,Fe I
5873.769,6.0,S I
5875.62,,He I D3
5876.296,7.0,Fe I
5877.797,16.0,Fe I
5879.493,12.0,Fe I
5880.026,15.0,Fe I
5880.27,7.5,Ti I
5881.279,16.0,Fe I
5883.442,1.0,Co I
5883.814,,Fe I
5884.439,3.0,Cr I
5885.629,2.5,Zr I
5887.476,6.0,Fe I
5889.973,,Na I D2
5890.495,4.5,Co I
5891.887,4.5,Fe I
5892.7,18.0,Ni I
5892.883,66.0,Ni I
5895.94,,Na I D1
5897.542,2.5,V I
5899.106,0.5,Ti I
5899.304,26.0,Ti I
5902.248,2.5,Cr I
5902.476,12.0,Fe I
5903.0,5.5,Ti I
5905.68,58.0,Fe I
5906.512,4.5,T I
5909.983,30.0,Fe I
5913.719,1.0,Ti I
5914.12,139.0,~Fe I
5915.166,1.5,Dy I
5915.565,5.0,Co I
5916.024,5.5,Cr I
5916.257,50.0,Fe I
5916.772,4.0,Cr I
5917.806,1.0,Fe I
5918.554,14.0,Ti I
5921.341,0.5,Cr I
5922.123,17.0,Ti I
5923.963,8.0,N I
5925.83,0.5,N I
5927.797,39.0,Fe I
5928.523,3.0,Fe I
5928.888,3.5,V I
5929.682,38.0,Fe I
5930.191,,Fe I
5934.665,,Fe I
5935.402,3.5,Co I
5937.814,7.0,Ti I
5938.753,1.5,Fe I
5940.658,4.5,T I
5940.997,14.0,Fe I
5941.764,17.0,T I
5944.68,1.0,T I
5946.466,1.5,Co I
5948.548,88.0,S I
5949.346,40.0,Fe I
5952.726,68.0,Fe I
5955.113,2.5,Fe I
5955.671,1.5,Fe I
5956.706,60.0,Fe I
5958.344,12.0,Fe I
5961.894,3.0,Fe I
5962.914,2.0,Fe I
5963.983,2.0,C I
5965.835,23.0,Ti I
5969.578,5.0,Fe I
5973.356,2.0,Fe I
5974.277,3.0,Fe I
5975.353,44.0,Fe I
5976.168,2.0,Fe I
5976.787,64.0,Fe I
5978.549,20.0,T I
5978.91,5.5,S I
5980.744,0.5,V I
5980.822,1.0,T I
5981.392,1.5,Fe I
5982.537,1.0,T I
5983.688,,Fe I
5984.066,4.5,Co I
5984.594,2.0,T I
5984.826,,Fe I
5987.07,68.0,Fe I
5991.378,29.0,Fe II
5991.791,6.5,Co I
5992.677,1.5,Fe I
5995.698,1.5,Ti I
5995.944,2.0,Fe I
5996.74,19.0,N I
5997.604,11.0,Fe I
5997.782,67.0,Fe I
5998.897,3.5,N I
6002.3,1.5,V I
6003.022,86.0,Fe I
6005.551,21.0,Fe I
6007.317,20.0,N I
6007.968,59.0,Fe I
6008.566,88.0,Fe I
6010.65,5.0,C I
6012.229,22.0,N I
6013.199,7.0,C I
6013.497,86.0,Mn I
6014.842,4.5,C I
6015.253,4.0,Fe I
6016.647,92.0,Mn I
6017.0,1.5,T I
6017.92,0.5,V I
6018.3,8.0,Fe I
6019.364,5.0,Fe I
6020.186,94.0,Fe I
6021.803,96.0,Mn I
6022.476,3.5,S I
6023.42,1.5,Y I
6024.068,117.0,Fe I
6025.767,4.0,Ni I
6027.059,61.0,Fe I
6029.0,3.0,V I
6029.286,2.0,Cr I
6030.68,1.5,Mo I
6031.016,6.0,I I
6031.306,2.0,Nd I
6032.672,1.0,Fe I
6034.038,7.0,Fe I
6039.736,11.0,V I
6042.104,51.0,Fe I
6043.4,2.0,Ce I
6045.492,3.5,Fe I
6047.667,1.5,Cr I
6049.124,4.0,Co I
6051.032,1.5,Fe I
6052.682,11.0,S I
6053.693,18.0,N I
6054.075,8.0,Fe I
6056.013,73.0,Fe I
6058.172,3.0,V I
6059.271,3.0,Sc I
6060.824,1.5,Fe I
6062.676,4.0,Cr I
6062.856,18.0,Zr I
6064.626,7.0,Ti I
6065.494,115.0,Fe I
6065.808,2.5,Fe I
6067.638,4.0,S I
6078.499,91.0,Fe I
6079.016,55.0,Fe I
6081.448,15.0,V I
6081.838,2.0,Fe I
6082.718,34.0,Fe I
6084.105,22.0,Fe I
6085.257,40.0,Ti I
6086.288,43.0,N I
6087.5,1.5,V I
6087.79,17.0,S I
6089.574,32.0,Fe I
6090.216,29.0,V I
6090.51,1.5,V I
6091.177,14.0,Ti I
6091.73,6.0,Fe I
6091.92,30.0,Si I
6093.151,11.0,Co I
6093.649,31.0,Fe I
6093.863,2.0,V I
6094.377,20.0,Fe I
6095.364,3.0,N I
6096.671,36.0,Fe I
6097.101,4.5,Fe I
6097.294,4.0,Ca I
6098.25,16.0,Fe I
6098.664,7.0,Ti I
6102.183,84.0,Fe I
6102.727,135.0,Ca I
6103.19,89.0,Fe I
6105.132,12.0,Fe I
6105.52,1.5,Co I
6105.785,3.0,N I
6106.616,10.0,S I
6106.86,3.5,Fe I
6107.35,2.5,Fe I
6108.125,60.0,Ni I
6111.078,36.0,Ni I
6111.652,12.0,V I
6113.131,6.0,Fe II
6113.329,17.0,Fe II
6114.391,1.5,Fe I
6114.801,1.5,Zr I
6116.198,65.0,Ni I
6117.001,8.0,Co I
6118.111,5.0,N I
6119.532,20.0,V I
6119.76,12.0,N I
6121.006,5.0,Ti I
6122.226,222.0,Ca I
6122.622,3.0,Co I
6123.45,4.0,S I
6125.026,36.0,S I
6126.224,20.0,Ti I
6127.475,3.5,Zr I
6127.912,48.0,Fe I
6128.984,21.0,N I
6129.532,7.0,Cr I
6130.141,23.0,N I
6130.352,2.5,Fe I
6131.577,26.0,S I
6131.858,27.0,S I
6133.977,5.0,N I
6134.57,3.5,Zr I
6135.072,2.5,V I
6135.37,12.0,V I
6136.624,137.0,Fe I
6137.002,64.0,Fe I
6137.702,129.0,Fe I
6138.522,17.0,Fe I
6140.46,2.0,Zr I
6141.727,113.0,Ba II
6142.018,5.0,Ni I
6142.494,34.0,S I
6143.183,2.5,Zr I
6145.02,38.0,S I
6145.411,4.0,Fe I
6146.85,3.5,Ti I
