wavelength,ew,id
6965.925,8,CN
6966.75,2.5,CN
6968.582,2,CN
6971.51,3,CN
6971.917,17,Fe I
6975.44,22,Fe I
6976.24,11,Fe I
6976.504,47,Si I
6978.383,68,Cr I
6978.862,90,Fe I
6979.806,41,Cr I
6980.91,8,Cr I
6983.52,5,Fe I
6994.371,8,CN
6994.83,2.5,CN
6996.634,4,T I
6999.885,71,Fe I
7000.623,23,Fe I
7001.551,11,N I
7003.574,81,Si I
7003.977,4,CN
7005.9,89,Si I
7007.976,31,Fe I
7011.92,5,CN
7014.546,2,CN
7016.067,62,Fe I
7016.72,38,Si I
7017.666,51,Si I
7018.06,5,CN
7022.957,72,Fe I
7024.065,31,Fe I
7024.644,51,Fe I
7030.021,23,Ni I
7031.09,4,CN
7034.38,11,Ni I
7034.91,80,Si I
7035.856,3,Ti I
7037.38,6,Ni I
7038.22,76,Fe I
7038.765,40,Fe I
7045.038,2,CN
7045.44,2,CN
7049.6,1.5,Ni I
7050.78,2,Ti I
7052.34,1.5,CN
7052.87,13,Co I
7054,5,Co I
7059.47,3,CN
7060,5,CN
7062.978,13,Ni I
7063.6,5,Ni I
7065.2,,He I
7067.46,13,Fe II
7068.07,7,Fe I
7068.423,64,Fe I
7069.06,3,Ti I
7069.54,4.5,Fe I
7070.1,1,Sr I
7071.866,35,Fe I
7075.89,3,CN
7083.394,27,Fe I
7084.656,17,Al I
7085.533,3,C I
7086.73,23,Fe I
7090.39,73,Fe I
7091.942,16,Fe I
7092.31,1.5,CN
7093.09,18,Fe I
7093.34,4,C I
7095.18,1.5,CN
7095.407,32,Ni I
7096.93,2,CN
7097.45,2.5,Si I
7097.76,1,Zr I
7099.22,2,CN
7101.09,1.5,CN
7103.47,3,CN
7103.8,1.5,Zr I
7105.87,2.5,Fe I
7107.25,1,Fe I
7107.468,24,Fe I
7107.909,3,CN
7108.92,3.5,C I
7109.7,2,Fe I
7110.14,1,CN
7110.905,41,Ni I
7111.45,23,C I
7112.17,33,Fe I
7113.171,30,C I
7114.574,8,Fe I
7115.17,33,C I
7115.83,1.5,CN
7116.963,21,C I
7118.105,16,Fe I
7118.975,4,CN
7119.38,3,CN
7120.58,1.5,Fe I
7121.67,1.5,CN
7122.206,107,Ni I
7123.41,2,CN
7123.8,1,CN
7125.84,1.5,CN
7126.71,5,Ni I
7127.573,29,Fe I
7129.23,5,Fe I
7130.64,3,CN
7130.925,105,Fe I
7131.36,11,CN
7132.21,3,C I
7132.985,44,Fe I
7133.389,6,CN
7134.32,2,Co I
7138.08,4,Ti I
7138.926,5,Ti I
7139.68,2.5,CN
7139.8,3,CN
7141.64,3,Ni I
7142.517,44,Fe I
7143.96,3,CN
7145.312,42,Fe I
7147.28,3,CN
7148.15,157,Ca I
7148.704,14,Fe I
7150.172,12,CN
7151.464,24,Fe I
7155.634,45,Fe I
7160.2,3,CN
7160.859,4,CN
7164.432,153,Fe I
7165.14,12,Si I
7165.578,93,Si I
7166.57,5,CN
7166.96,14,Ni I
7174.45,3,Mn I
7176.59,2,P I
7178.765,4,CN
7180.004,19,Fe I
7181.198,71,Fe I
7181.955,81,Ni I
7185.56,7,Cr I
7187.388,,Fe I
7188.62,9,Ti I
7189.141,43,Fe I
7190.128,15,Fe I
7191.67,5,Fe I
7193.183,60,Mg I
7194.07,7,Fe I
7194.38,4,CN
7197.02,70,Ni I
7200.22,5,CN
7202.208,124,Ca I
7207.131,72,Fe I
7207.396,150,Fe I
7208.22,8,Si I
7208.6,1.5,CN
7212.44,34,Fe I
7212.91,1,CN
7213.847,9,Fe I
7214.74,25,Ti II
7214.93,13,Ti I
7216.19,22,Ti I
7216.63,20,Fe I
7219.68,53,Fe I
7221.204,49,Fe I
7222.397,27,Fe II
7222.9,24,Fe I
7224.464,28,Fe II
7225.056,3.5,Ni I 
7226.208,46,Si I
7228.7,29,Fe I
7229.121,15,CN
7230.56,2,Cr I
7232.55,2,CN
7233.33,2.5,CN
7235.325,47,Si I
7235.85,31,Si I
7237.4,4.5,CN
7243.09,6,S I
7244.48,4,CN
7244.85,63,Ti I
7245.9,2,CN
7246.37,3,CN
7249.9,1.5,CN
7251.717,34,Ti I
7254.648,32,Fe I
7254.93,1.5,CN
7255.42,4,CN
7256.142,17,Fe I
7256.8,0.5,Ni I
7261.016,19,Fe I
7261.97,78,Ni I
7263.63,5,CN
7264.2,4,Y II
7266.28,12,Ti I
7271.55,6,Ti I
7279.38,5,CN
7281.35,,He I
7282.844,68,Si I
7283.77,13,Mn I
7284.842,41,Fe I
7285.305,25,Fe I
7286.52,5,Ni I
7286.9,1.5,CN
7288.741,70,Fe I
7289.188,116,Si I
7290.25,4,Si I
7293.052,85,Fe I
7295.78,2,CN
7297.93,2,CN 
7298.51,5,CN
7301.577,7,Fe II
7305.873,3,Ti I
7306.57,43,Fe I
7307.96,52,Fe I
7308.5,4.5,CN
7311.08,67,Fe I
7311.64,5,O 
7313.72,1,CN
7314.96,1,CN
7317.43,13,Fe I
7320.689,72,Fe I
7321.27,2.5,V I
7323.354,9,CN
7324.29,5,CN
7325.28,2,CN 
7326.16,136,Ca I
7327.65,18,Ni I
7328.828,5,CN
