wav,strength,id
9532.4,-3,Atm
9533.4118,4,Atm
9534.24,3,Atm
9534.8,1,Atm
9535.2,-3,Atm?
9535.95,-3,Atm
9536.05,(50).,Atm
9537.17,-3,Atm
9538.33,7,Atm
9538.532,3,Atm
9539.88,-2N,Atm
9540.9,15d,Atm
9541.23,-3,
9541.54,-3,
9542.29,-3N,Atm
9543.24,-1N,
9544.06,(60),Atm
9545.84,6,Atm-
9546.57,3,Atm
9547.08,O,Atm 07
9547.39,-3,Zr
9548.6,-1,©
9548.77,9,Atm
9549.9588,2,Atm
9550.34,1,Atm
9550.9628,a,Atm
9552.04,-2,Atm
9552.63,-3,07
9553.41,(25),Atm
9553.95,3,Atm
9554.44,9,Atm
9555.38,-3,
9556.053,9,Atm
9556.4,-2,
9557.28,(50),Atm
9558.4,4,Atm
9558.8368,a,Atm
9559.66,-3,Atm
9560.51,-4,Atm
9560.68,-3,Atm
9561.09,-3,Atm? of
9561.86,-3,of
9562.456,4,Atm
9562.744,5,Atm
9563.87,9,Atm
9565.06,(25),Atm
9566.59,(40),Atm
9567.8,-3,Atm
9568.23,-3,Atm?
9568.647,,
9568.786,(30),Atm
9568.987,,
9569.93,a,Fe
9570.32,3,Atm
9570.95,a,Atm
9571.32,6nl,Atm
9572.56,-3,Fe
9572.811,1,Atm
9573.19,-3,
9573.65,-3N,Fe P
9574.29,3,Cr
9574.91,0,©
9575.6808,3,Atm
9576.48,-1N,©
9577.036,6,Atm
9578.89,-3,Atm
9579.26,a,Atm
9580.0,(25)d,Atm
9581.09,(25),Atm
9581.8,7,Atm
9582.86,-3N,Atm?
9583.587,1,Atm
9584.2,-3,©
9584.71,1,Atm
9585.7,-2,Atm
9585.934,3,Atm
9586.36,-2,Atm
9587.1268,5,Atm
9588.54,15,Atm
9589.1,10,Atm
9589.52,4,Atm
9590.31,10,Atm
9591.22,10,Atm
9591.95,5,Atm
9592.52,10,Atm
9594.17,6,Atm
9594.79,7,Atm
9595.96,-3,©
9596.423,3,Atm
9596.96,-1,07
9597.608,5,Atm
9597.974,5,Atm
9598.87,7,Atm
9599.51,ON,Atm
9599.78,-3,Atm?
9600.35,0,Atm
9600.53,0,Atm
9601.17,3,Atm
9601.5,-3,Atm
9602.05,-3,Fe
9603.143,4Nd,CO
9603.49,1,Atm
9604.56,4,Atm
9605.2,12,Atm
9606.171,6,Atm
9607.24,-3,
9607.888,3,Atm
9608.224,3,Atm
9608.93,-3,Atm
9609.42,-3,Atm
9610.047,9,Atm
9610.61,2,Atm
9611.3,-3N,Atm?
9611.66,,V
9612.18,-3,07
9612.56,-3,Atm
9613.36,-3,Atm?
9614.048,3,Atm
9615.0,6,Atm
9615.45,4,Atm
9616.27,-3,Atm
9618.1,8,Atm
9618.51,0,Atm
9620.03,7,Atm
9620.98,3N,C
9621.2,10,Atm
9622.32,-2,Atm?
9622.706,9,Atm
9624.496,3,Atm
9625.322,1N,Atm
9625.77,3,Atm
9628.14,2,Atm
9628.67,a,Atm
9629.18,ON,©
9629.35,-1N,©
9629.997,1,Atm
9630.38,-2,o
9631.03,-2,o
9631.87,-3,o
9633.08,-2,o
9633.488,2,© Atm?
9634.17,1,Fe
9634.74,0,o
9635.41,0,CN
9635.81,2,Atm
9636.11,1,Atm
9636.36,10nl,Atm
9636.41,2,Atm
9636.8,1,
9637.49,(25),Atm
9638.39,a,T1
9640.172,3,Atm
9640.519,,
9640.632,4,Atm
9642.01,-3N,Atm?
9643.1058,3,Atm
9645.12,15,Atm
9645.55,10,Atm
9646.486,9,Atm
9647.34,0,T1
9648.23,-3,Atm
9648.661,3,Atm
9649.487,1,Atm
9650.226,0,Atm
9650.85,-1,Atm
9651.932,2,Atm
9652.24,-3,Atm?
9652.84,4,Atm
9653.14,2,Fe
9653.44,-3,Atm
9653.78,-3,0?
9654.2,-3,Atm
9654.662,4,Atm
9655.86,-1,Atm
9656.203,0,Atm
9657.331,5,Atm
9658.4,8N,-C
9659.07,-1,Fe
9659.729,4,Atm
9660.878,5,Atm
9661.73,-1,Atm
9662.31,(25),Atm
9662.97,-1,Atm
9663.26,1,Atm
9663.95,0,Atm
9664.646,6,Atm
9664.97,-3,Atm
9666.54,-1,Atm
9666.71,-1,Atm
9667.048,1,Atm
9667.316,1,Atm
9668.238,1N,Atm
9669.57,=3,of
9669.96,4,Atm
9670.61,10,Atm
9672.32,-3,
9672.82,-3,©
9673.73,-3,07
9674.41,-3,Atm?
9675.27,-3,Atm?
9675.571,4,T1
9676.16,-1,Atm?
9676.96,-3,
9680.383,15,Atm
9681.0,1,Atm
9681.74,2,Atm
9682.44,-3,Atm
9682.7,-3,©
9684.16,ON,Atm
9685.79,-2N,10 Atm?
9686.386,3,Atm
9687.23,-2,
9688.04,-3,Atm
9688.644,inl,Atm
9688.87,,T1
9689.37,a,S1
9690.172,-1,Atm
9691.87,5,Atm
9692.24,-3,0?
9693.62,-3N,Atm
9693.98,-3N,
9694.588,0,Atm
9694.872,0,Atm
9695.35,-3,
9695.83,-3,
9696.31,-3,
9697.24,-3N,Atm
9698.313,4,Atm
9699.75,1,Atm
9700.139,2,Atm
9700.83,-3,Atm
9701.428,10nl,Atm
9705.366,0,Atm
9705.679,0,T1
9706.0,-2,©
9706.8,-1,©
9708.922,6,Atm
9710.68,-3,Atm
9712.53,-3,Atm
9712.78,-3,Atm
9714.0,-3,
9715.31,12,Atm
9716.54,-3,Atm
9716.8,-3,T1
9718.92,-3,T1
9719.72,-2,Atm
9720.48,-3N,Atm
9720.78,-3N,Atm
9721.8,-3,o
9722.28,-3,
9723.167,5,Atm
9723.65,-3,At.n?
9724.576,4,Atm
9726.27,-3,Atm
9726.7,-1,Atm
9727.19,-3,
9727.72,-1,Atm
9727.94,-1,Atm o?
9728.55,-1,Ti
9729.04,-3N,Atm
9730.6383,4,Atm
9731.32,-3,Atm
9732.1,-3,
9733.11,-3,Atm?
9734.59,1,Atm
9735.004,7,Atm
9736.36,3,Atm
9736.78,3,Atm
9737.22,1,Atm?
9737.86,1,©
9738.529,5,Atm
9739.1,-3,Atm
9739.74,-3,Atm
9740.63,-3N,Atm
9741.73,-1,Atm
9743.5,6d?,Atm-
9745.05,-2N,Atm
9746.56,-3,Atm
9746.9,,T1
9747.26,-3,Fe
9747.84,-3,Atm
9749.322,12,Atm
9752.72,-3,Atm
9753.1,-3,Fe
9753.825,8,Atm
9755.28,-1nl,Atm o
9755.979,0,Atm
9757.04,-3,
9757.704,9,Atm
9758.58,0,Atm
9759.26,-3,Atm
9761.81,3,© Atm
9762.86,10d,Atm
9763.32,3,Fe
9763.86,-1N,Fe
9764.13,-1N,Atm?
9764.37,-3,Fe p
9765.4953,4,Atm
9768.33,-1N,S1
9768.637,2,Atm
9770.3,-3,T1
9771.07,-3,Fe p
9771.54,-3,
9772.16,-3,Atm 07
9773.887,4,Atm
9774.43,-3,Atm
9775.31,-3,Atm
9776.04,-3,Atm
9776.818,3,Atm
9777.34,-3N,©
9777.71,-3,©
9778.19,-3,©
9778.82,-3,Atm 0?
9779.406,5,Atm
9779.78,0,©
9781.15,-1,C
9781.48,-2,©
9783.23,-3N ),Ti
9783.403,9,Atm
9783.59,,T1
9783.93,-3,Fe
9785.2,-3N,
9785.96,-3N,Atm
9786.66,-3,Fe
9787.146,3,Atm
9787.67,-3,T1
9788.95,-2,Atm
9789.43,-2,Atm
9789.95,-3,
9791.006,7,Atm
9791.39,-3,Atm?
9792.71,0,Atm
9793.354,8,Atm
9794.56,-3,©
9795.288,1,Atm
9796.08,-3,
9796.73,-3,P
9797.72,-3,Atm
9798.3,-3,Atm
9799.4763,7,Atm
9800.29,-1,Fe
9800.8,-3,Fe p
9801.699,9,Atm
9802.04,-3,07
9803.241,3,Atm
9803.98,-3,o
9805.21,0,Atm
9806.23,ON,Atm
9807.35,-3,
9808.08,-3,Atm
9808.559,-1,Atm
9810.263,-2,Atm
9811.47,-3,Fe
9812.238,0,Atm
9813.461,3,Atm
9815.626,0,Atm
9816.13,-2,Atm
9816.569,-1,Atm
9817.715,3,Atm
9818.6,-3,Atm
9821.7545,3,Atm
9822.36,,Zr
9823.72,-2d,Atm
9824.776,3,Atm
9825.521,5,Atm
9826.403,2,Atm
9830.913,0,Atm
9831.9603,4,Atm-
9832.97,-3,©
9834.12,1,Fe
9835.758,1,Atm
9837.13,-3N,
9837.71,-3N,
9838.49,-3,Atm
9839.36,1,S1
9840.092,-1,Atm
9841.45,-3,Atm
9842.593,3,Atm
9843.978,a,Atm
9844.94,-3N,© Atm
9845.99,-3,Atm
9847.58,-2,Atm
9848.893,3,Atm
9849.119,0,Atm
9850.524,-1,Atm
9854.65,1N,o
9856.59,-3,Atm
9856.95,-3,Atm
9857.29,-2,Atm
9861.746,1,Fe
9864.36,-2N,
9865.522,0,Atm
9867.81,-3,
9868.12,ON,Atm
9868.89,-2,Atm?
9870.278,0,Atm
9871.33,-3,©
9872.25,-3N,
9873.638,4,Atm
9873.912,0,Atm
9874.61,1N,07
9878.2003,1,Atm
9878.53,-1,
9879.71,-1N,Atm
9880.81,-2,
9881.54,0,Fe
9882.59,-3,
9884.51,0,Atm
9885.41,-3,
9885.99,-1,
9887.05,1,S1
9888.0,1,o
9889.0503,5,Fe
9890.67,3ns,o
9892.8,-3,
9893.72,-3,
9894.11,O,Atm
9894.87,1,Atm
9896.18,ON,Atm
9897.43,1,Atm
9898.13,ON,
9898.965,5,Atm
9899.45,-2,
9899.81,1,
9900.8,1,Cr?
9901.68,1,CN
9903.69,-3N,P?
9905.17,1N,
9907.83,-3,
9908.4,3,Atm
9910.27,o,0?
9910.84,O,C?
9911.88,-1N,07
9913.19,2,S1
9913.76,-2,Atm?
9915.39,1,
9916.42,-2,
9919.35,ON,07
9920.27,1,Atm
9920.54,-1,Fe p
9922.23,-3,
9922.88,-1,Atm
9923.54,-3,T1
9924.41,O,Fe p
9925.17,-3,
9926.37,5,Atm
9926.79,O,Atm
9927.2,-2N,©
9927.47,-2N,T1
9929.0,1N1,07
9929.8,-3,©
9930.49,ON,©
9931.45,3ns,©
9932.65,-3N,07
9934.44,O,©
9935.82,-2,
9937.09,-3N,Fe P
9939.47,-2,
9940.06,-2,
9941.46,2N,(T1)
9943.08,-3,
9943.57,-3,
9944.22,3,Fe
9946.38,-3,
9948.52,-1,
9949.05,-2,T1
9949.88,-1,S?
9950.62,O,Fe p
9951.19,o,Fe P
9952.0,-1,
9953.51,-1,Fe p
9954.42,-3,
9955.61,-1,
9955.89,-1,Fe P
9956.97,o,
9957.69,-2,
9959.22,-2N,Fe?p
9961.38,ON,Na
9964.22,-3,
9964.59,-2,
9965.84,-3,
9967.3,3ns,-Fe p
9969.19,1NN1,S1?
9970.23,-2,Fe p
9970.8,-3,
9973.33,-2,
9974.64,O,07
9975.84,-2,
9977.1,2,Atm
9977.69,-1,Fe
9978.9,-3N,
9979.5,-3,
9980.48,2,Fe
9981.15,-3N,T1?
9982.03,-1,©
9983.23,-1,©
9984.18,1,Atm
9986.49,3,©
9987.22,-3,
9988.29,-3,
9988.96,O,o
9993.17,5N,Mg?
9994.94,2N,©
9996.12,-2,
9997.665,2,©
9997.87,,T1
9999.21,2N,o
10001.31,-1,Si?p
10002.49,-1,
10003.19,-3,T1
10006.81,-3,
10008.72,ON,o
10010.12,-2,
10010.6,-2,
10011.65,-3,T1
10012.21,-2,Fe p
10013.93,-1,
10015.72,-3,
10016.76,a,Fe p
10016.92,4,Atm
10017.48,-3,
10018.65,2,Atm
10019.81,o,Fe p-
10020.84,-2,
10021.67,2,Atm
10022.24,-1,Fe p
10022.74,-1,07
10023.52,a,Atm
10025.86,2N,S1 p
10028.39,-1,
10031.81,-2,
10032.24,-2,
10032.89,o,Fe p
10034.51,-2,T1
10035.78,-2,
10036.67,5,SrII
10037.12,a,Atm
10037.91,-2,
10039.33,-3N,
10040.18,-3,
10040.33,-3,
10041.58,3ns,c Atm
10045.1,-3,
10048.3,-3,
10048.9,,T1
10049.27,(50NN),H
10051.37,-3N,
10053.33,3,Atm
10054.18,-2,
10055.15,-2,
10056.12,-2,
10057.11,-3,
10057.68,2,T1
10058.36,-3,Fe p
10059.0,1,Atm
10059.81,-3,T1
10061.37,-2,N1
10063.49,-2,
10064.05,-1,
10065.07,8,Fe
10066.21,-2n,-T1
10067.27,-3,
10068.39,2,S17
10069.66,1,
10070.58,-2,Fe p
10071.86,1,Fe
10073.53,-2,
10075.63,-3,
10077.665,3,Atm
10078.64,-2,Co?
10079.08,-1N,
10080.43,-1,Cr?-
10081.43,o,Fe p
10081.87,o,Atm
10084.41,o,Fe p
10085.21,-2,©
10086.31,-1,Fe p
10087.14,3,Atm
10088.31,-3N,
10089.21,-2.,
10089.67,ON,©
10091.43,3nl,Atm of
10092.15,-2,
10092.745,3,Atm
10093.47,-2,
10094.91,1,0? Atm
10097.59,1,
10098.6,-1,o
10099.89,1,Atm
10103.47,-2,
10105.77,ins,
10109.87,-3,
10111.69,-2,
10111.93,-3,
10113.28,-2,N?
10114.06,1,Fe
10114.75,-3,
10115.34,o,Atm
10116.51,-3,
10117.74,-3,Fe P
10118.995,3,Atm
10120.48,-2,o
10121.2,,-Ti
10123.895,8,
10124.83,-2N,
10128.3,-1N,
10129.38,o,
10135.06,-3,
10137.14,-1,Fe p
10138.17,-3,
10140.66,-2,
10141.09,-1,
10142.1,-2,
10142.85,O,Fe
10143.48,-3,Fe p
10145.03,-3,Feip
10145.58,9,Fe
10149.13,-3,Fe p
10149.84,-3,©
10152.36,-3,
10153.096,3nl,S1 p
10154.67,-3,
10155.19,1,Fe p
10156.16,o,S1
10156.56,o,Fe p
10161.97,-3,
10165.56,o,
10166.94,-2,
10167.5,2,Fe
10170.58,-3,T1
10172.095,a,Atm
10173.52,-2,
10179.87,-1,T17
10183.58,-1,
10189.26,-3,T1
10190.7,a,O?
10191.12,1,0?
10191.5,3,Fe?p
10193.245,4,N1
10194.24,-3d?,
10195.12,2,Fe
10198.43,-2,
10201.08,-1,
10202.32,-2,
10210.19,-1Nd?,
10212.52,-3,
10213.49,-2,
10214.45,0,07
10214.67,0,c?
10216.335,10,Fe
10217.77,-3,
10218.415,3,Fe
10222.09,-3,
10225.15,-3,
10230.8,1,C
10232.22,-3,
10232.71,ON,©
10234.3,-3,C?
10235.03,-1,c
10236.045,2,© Atm
10237.26,3,Atm
10239.37,-3,
10241.39,-2,©
10243.0,-3,
10243.74,0,C
10244.52,-2,
10247.04,,C
10249.14,-3,
10250.13,-2,C
10252.57,-1,C
10254.36,,C
10254.94,0,
10258.28,-3,
10260.2,-2,
10262.52,-2,Si?p
10265.22,-2,Fe ?
10270.23,1,Atm
10271.24,-3,
10272.95,1,C? Atm
10277.31,-1,©
10283.34,0,o Atm
10283.87,-2,Fe p
10285.05,-3,
10288.95,6,S1
10291.69,-3,
10295.1,-3N,N1
10295.41,-3,
10297.1,-2,
10297.64,-2,©
10299.32,-3,
10301.44,0,Siip
10302.62,2,N1
10305.28,-3N,
10306.73,-3N,
10307.46,-3N,Fe p
10311.96,-1,Fe p
10312.55,-1,c
10313.15,-1,C?
10315.56,,©
10321.06,-2,N17
10326.64,2,Atm
10327.36,7,SrII
10327.93,1ns,©
10330.22,2,N1
10331.2,-2,
10331.59,-3,
10332.36,-1,Fe p
10333.21,-1,Fe p
10340.9,3,Fe
10343.84,8,Ca
10345.17,-3,Fe?
10347.975,3,Fe
10351.11,-3,
10353.82,2,Fe
10362.72,-1,Fe p
10364.05,0,Fc p
10364.28,,
10365.08,-3N,
10366.0,-3,
10368.52,,C
10371.285,9,S1
10373.7,-2,Ca?p
10378.62,3 ),N1
10379.04,-1,Fe p
10381.59,,©
10388.77,-2,Fe p
10391.14,-2,
10392.18,-3,
10395.795,4,Fe
10396.41,-2,
10396.81,2,T1
10397.57,-2,
10406.98,2N,©
10414.89,-2,
10423.04,2,Fe
10423.76,2,Fe
10427.3,0,©
10434.06,-1N,
10435.36,ON,Fe p
10448.89,-2Nd?,
10450.83,-3,
10452.756,3,Fe
10453.85,-2,
10454.43,-2,
10455.455,8,S
10456.753,4,S
10459.436,7,S
10460.08,,T1
10465.1,-2,
10469.68,7,Fe
10486.289,3,Cr
10487.3,-3,
10496.17,3,T1
10497.64,-3,
10501.549,2,©
10505.75,-2,
10510.05,-1,Cr
10511.631,-1N,P
10512.962,1,
10513.82,-3N,
10514.68,-3,
10515.54,-3,
10516.2,-1,
10517.59,-2,
10529.59,1N,P
10530.558,2d,N1
10531.27,-3,Atm
10532.236,4,Fe
10535.702,2N,o
10541.25,ON,
10542.51,-3N,
10546.4,-2,
10551.37,-2,
10553.02,,T1
10554.95,-2,
10555.7,O,Fe p
10557.48,-2,
10558.33,-2,
10566.1,,T1
10577.151,1,Fe p
10577.86,-3N,
10580.61,-3,
10581.538,1,P
10582.155,2,S1
10584.36,-3,Atm O₂
10584.77,O,T1
10585.137,12,Si
10586.13,-3,
10587.73,-3,
10594.37,-3,
10596.9,-2,P
10603.426,10,S1
10605.71,-3,
10607.76,,T1
10608.43,-3,Atm O₂
10611.669,3,o
10612.53,-3,
10614.64,-3,
10616.73,1,Fe p
10619.19,-3,
10620.07,-3,Atm O₂
10620.91,ON,o
10622.64,-1,
10625.07,O,©
10627.63,8,S1
10632.23,-3,Atm 03
10633.55,-3N,Atm O₂
10635.981,1,o
10637.28,-3,Atm O₂
10639.45,-3,Atm O₂
10642.64,-3,
10643.85,O,Atm O₂-
10644.42,o,Atm O₂-
10646.09,-2N,Atm O₂
10647.65,-1,Cr
10648.05,-1,Atm?
10650.52,-1,Atm 0₂
10652.37,-2,Atm O₂
10656.05,-2N,Atm O₂
10656.38,-2N,Atm O₂
10658.65,-3N,Atm O₂
10660.99,10,S1
10661.63,0,T1
10667.48,2,Cr
10668.81,-3N,Cp
10670.98,-3,
10672.22,0,Cr
10673.32,2ns,Atm 07
10674.09,-1,©
10674.56,-39,
10675.45,-1,Atm O₂
10676.47,-2N,Atm O₂
10677.01,-1,T1
10677.97,-1,Atm O₂
10679.49,2,
10679.94,-2,
10680.9,-3,
10681.46,-3,P
10683.09,10,C
10684.4,0,Atm O₂
10685.36,8,C
10687.76,-3,
10688.72,-3,
10689.71,8,S1
10691.24,12,C
10691.84,3,Atm
10694.25,8,S1
10695.83,0,Atm
10698.79,-1,Atm O₂
10699.52,3,Atm
10704.08,-2,
10705.86,-3,Atm O₂
10707.36,8,C
10708.61,-1,
10712.05,-1,Atm O₂
10714.23,-3NN,
10716.37,1,Atm
10718.08,1,©
10719.9,-3,Atm O₂
10720.81,3,Atm
10723.04,3,Atm
10725.2,0,Fe p
10725.66,-3,
10726.36,,T1
10726.45,-3,o
10726.79,-1,Atm
10727.42,9,S1
10728.49,-2,
10729.588,7,C
10730.63,,o
10731.47,,o
10732.81,-1N,T1
10737.57,0,Atm
10739.39,-3N,Atm?
10741.8,ON,o
10743.47,6,Atm
10744.67,5,Atm
10746.2,1,Atm
10749.39,12,S1
10752.42,-3,
10753.04,0,Fe?-
10754.02,0,Cp
10754.66,-3,Atm?
10760.42,-1N,Atm?
10761.48,2,Atm
10762.29,-3,N1?
10766.4,-3,
10767.31,-3N,o
10768.79,2,Atm
10770.4,-3N,C
10771.74,1,Atm
10771.96,6,Atm
10772.86,4,Atm
10774.85,,T1
10775.49,-3,
10779.17,2,Atm 0?
10780.69,-2N,Fe p
10781.95,-1N,Atm-
10782.49,-3,
10783.07,1,Fe
10784.57,3,S1
10785.5,-a,©
10786.85,7,S1
10789.48,-2N,©
10791.39,-2,o
10792.17,1,Atm
10795.15,2,Atm
10796.11,-1,S1
10797.2,-2,Atm? o
10799.58,10,Atm
10801.32,-2,Cr
10803.69,3,Atm
10806.43,2,Atm
10807.38,-3,
10809.1,ONN,
10809.32,-3,
10810.89,7,Atm
10811.14,5N,Mg
10812.16,0,Atm
10814.48,-3N,Atm?
10816.03,1N,Atm of
10816.9,-3Nd?,Cr
10817.68,-1,Atm
10818.31,1,Fe
10820.39,,T1
10821.64,-1N,Cr-
10822.25,0,Atm?
10824.0,-3,Atm
10827.14,12,S1
10830.38,5NN,He
10832.12,10,Atm
10833.47,-3,Ca-
10834.02,5,Na
10834.99,-1,o
10836.64,-3N,
10837.6,-3,Atm?
10838.07,3,Atm
10839.03,0,Ca-
10839.58,-3d?,Atm?
10840.14,-3,o
10840.84,3,Atm?
10841.65,,o
10843.23,4,Atm
10843.88,5,S1
10845.43,-3,Atm
10846.8,-1N,©
10849.47,3,Fe?
10850.32,1,Atm
10851.34,1,Atm
10852.82,0,Atm
10857.3,6,Atm
10858.36,-1,©
10859.93,3,Atm
10860.07,10,Atm
10861.66,-3,Atm
10862.67,-3,Atm
10863.5,3,Atm
10868.09,4,Atm
10868.82,2,©
10869.23,2,Atm?
10869.57,4,S1
10871.68,-3N,
10872.94,-2N,
10874.93,2,Atm
10876.28,0,Atm
10879.76,-3,Ca
10880.55,-3,
10881.85,-2,Fe
10882.03,3,Atm
10882.84,3,S1
10884.31,1,Fe
10885.37,3,Si
10886.62,-1N,©
10888.55,0,Atm
10888.88,5,Atm
10890.13,-1,Felp
10891.32,-3,N1
10891.77,-2,©
10962.3,3ns,Mg?
10962.6,-3,
10963.48,-1,©
10963.92,-1,©
10965.03,-1,©
10965.47,5,Mg?
10966.41,-3,
10967.08,-3,
10967.95,-3,
10968.61,-3,
10969.36,a,Atm
10970.08,-3,
10970.8,-3,
10971.28,-3,
10971.88,-3,
10972.98,7,Atm
10973.97,,©
10974.22,2,Atm
10975.46,3,Atm
10975.97,6,Atm
10976.13,6,Atm
10976.92,-1,©
10977.18,5nl,Atm
10978.24,-2,Atm?
10978.77,4,Atm
10979.34,4,S1
10979.86,o,Atm?
10980.51,-3,0?
10981.16,-2,07
10982.1,a,S1
10982.4,4,Atm
10984.44,3dnl,S1
10985.86,7,Atm
10987.02,inl,Atm-
10988.3,6,Atm
10990.34,-a,Atm
10990.87,1,Atm
10991.4,o,Atm
10992.02,3,Atm
10992.54,1,Atm
10993.93,15,Atm
10995.28,5,Atm
10995.79,-3,
10996.47,8,Atm
10997.97,-1Ns,©
10998.74,-3,
10999.52,4d,Atm?
11000.63,-2,
11001.51,-3,
11002.29,4d,Atm?
11002.76,5,Atm
11004.14,3,Atm
11005.42,-1,
11159.33,(20),Atn
11160.65,(75),Atm
11162.94,(125),Atm
11165.47,(100),Atm
11167.09,6,Atm
11168.03,3,Atm
11169.73,(50),Atm
11171.99,(65),Atn
11173.83,-2N,
11174.44,-1,Atm?
11175.59,2,Atm
11177.49,(25),Atm
11178.37,3,Atm
11180.98,(175),Atm o?
11183.73,0,Atm
11184.69,-3,
11186.61,(125),Atn
11189.14,(60),Atm
11191.34,(125),Atm
11193.19,-1,Atm
11193.68,-1,Atm
11194.51,1,Atm
11194.93,2,Atm
11196.97,(100),Atm
11198.55,4,Atm
11199.5,2,Atm?
11201.0,(150),Atm
11202.42,2,Atm
11203.94,-3N,
11204.95,(25),Atm
11206.25,-1N,©
11206.66,a,Atm
11207.2,-3,
11207.68,-3,
11208.21,-2,
11210.62,(125),Atm
11212.3,1N,Feip-
11213.1,O,Atm
11213.89,4,Atm
11216.83,(225),Atm
11219.43,1,Atm
11223.31,(350),Atm
11227.52,9,Atm
11228.83,-1N,©
11229.6,-2,o
11230.17,-3N,O
11231.54,1,Atm
11231.94,1,Atm
11234.4,(300),Atm
11238.54,-3,
11239.27,-3,
11239.9,-3N,CNT
11240.94,(50),Atm
11242.15,(40),Atm
11242.91,-1N,
11243.28,-2,
11244.36,o 1,T1-
11245.19,4,Atm
11245.66,o,Atm
11246.95,2,T1-
11248.33,(40),Atm
11252.69,(325),Atm
11256.58,o,Atm
11257.52,a,Atm
11259.4,(135),Atm
11260.58,8,Atm
11261.71,(50),Atm
11263.14,-3,
11264.2,3,Atm
11265.19,(50),Atm
11268.19,6,Atm
11268.93,-2N,
11271.14,(150),Atm
11272.28,10,Atm
11274.34,10,Atm
11275.78,(190),Atm
11277.19,8,Atm
11278.73,1,CNT
11279.34,-1,CN?
11280.03,o,CN?
11282.16,(100),Atm
11285.05,o,CNT
11286.85,(125),Atm
11290.08,(75),Atm
11291.54,O,CN?
11294.47,(175),Atm
11295.79,10,Atm
11296.58,-1,©
11297.23,10,Atm
11299.96,(125),Atm
11301.39,5,Atm
11301.77,5,Atm
11302.89,1,Atm ©
11304.03,-3,
11304.61,-3,
11305.43,(25),Atm
11306.52,3,Atm
11307.25,-1,
11307.67,3,Atm
11308.6,5,Atm
11309.8,-3,
11310.1,-3,
11310.28,,©
11310.76,3,Atm
11311.93,5N,07
11312.45,(75),Atm
11313.29,-2,
11313.8,-2,
11314.62,2,Atm
11315.2,-1,o
11316.06,-3,
11316.78,3,Atm
11318.05,(30),Atm
11319.16,1,Atm
11319.86,1,Atm
11321.67,(100),Atm
11323.79,6ns,o Atm
11325.04,3nl,Atm ©
11326.08,-1,
11326.99,(25),Atm
11328.09,-1N,
11329.7,(100),Atm
11331.27,8,Atm
11333.35,(175),Atm
11336.18,1,
11338.56,(165),Atm
11339.3,8,Atm
11339.82,10,Atm
11340.65,5,Atm
11346.13,4,Atm
11346.37,(525),Atm
11349.17,(75d),Atm
11350.96,(25),Atm
11351.94,a,Atm
11352.79,-1N,Atm?
11353.36,-2,Atm?
11353.83,5,Atm
11355.58,1N,Atm
11357.8,(235),Atm
11360.97,1,Atm
11361.42,2,Atm
11363.11,-1N,Atm
11363.65,3,Atm
11364.08,-2N,o
11365.12,8,Atm
11365.52,O,Atm
11366.08,2,Atm
11366.9,2,Atm
11367.44,-2,O
11367.86,2,Atm
11369.15,1N,07
11370.35,3,Atm
11371.1,O,Atm
11371.92,(20),Atm-
11373.68,(100d?),Atm
11375.1,-3,ST
11376.38,-3,
11377.08,-3,Fe?p
11377.76,6,Atm
11378.21,-1,CNT
11378.62,-2,
11379.19,3,Atm
11380.25,-1,Atm
11382.24,(150),Atm
11384.4,-3,CNT
11384.66,(35),Atm
11386.18,-3NN,S?-
11387.42,-2,
11388.13,-2,
11388.61,-2,
11389.41,-2,
11525.96,-3,Atm
11528.6,1,©
11529.9,-3,
11530.56,6,Atm
11531.37,-2d?,
11531.98,4,Atm
11532.87,3,Atm
11533.22,5,Atm
11534.01,(20),Atm
11534.61,8,Atm
11535.22,10,Atm
11536.23,-3N,
11537.41,(60),Atm
11538.19,-2,Atm
11538.77,-2,Atm
11539.12,3,Atm
11539.54,O,Atm
11540.01,(20),Atm
11540.77,3,
11541.63,(50),Atm
11542.92,-1,Felp
11543.91,O,Atm
11545.17,-3N,
11546.77,(40),Atm
11547.88,1N,Atm
11548.91,-1N,Atm
11550.41,-3,
11551.08,(20),Atm
11551.79,-1,Atm
11552.28,-3,©
11553.03,O,of
11554.65,(75),Atm
11556.1,-3,07
11556.92,-1N,07
11557.08,-1N,07
11557.43,-3N,07
11558.09,-1N,07
11559.0,-1Nd?,oT
11560.42,-3N,07
11560.98,4,of
11562.05,(50),Atm
11563.69,ON,0?
11564.58,-3M,oT
11565.5,4d,Atm ©
11566.49,-3,
11567.87,-3,
11568.9,-3d,07
11569.13,(25),Atm
11569.96,o,of
11571.09,4,Atm
11571.51,5,Atm
11572.57,o,Crip
11573.04,-3,CNT
11573.25,-3,Feip
11573.79,3,Atm
11575.2,(50),Atm
11576.26,15,Atm
11577.42,-3N,.
11578.46,-2,
11579.75,-3,Atm
11580.52,5,Atm
11581.85,(20),Atm
11586.67,(50),Atm
11588.27,4,Atm
11590.38,a,Atm
11591.41,ON,S1
11592.21,3N,Atm
11593.65,ON,Fe
11594.04,(35),Atm
11594.7,1N,Atm
11596.1,-1,©
11597.99,15,Atm
11598.81,-3N,
11600.21,(35),Atm
11601.05,(40),Atm
11602.08,-2,Cip
11602.88,-3,Fe P
11603.53,-3N,
