wavelength,ew,id
3988.834,7.5,V I
3988.992,69,Fe I
3989.251,13,Fe I
3989.607,17,Fe I
3989.768,105,T I
3989.864,69,Fe I
3989.983,44,Cr I
3990.104,27,Nd I
3990.188,5,T I
3990.301,21,Co I
3990.379,74,Fe I
3990.565,28,I V
3991.121,74,Cr I
3991.834,8,Co I
3992.019,3.5,Co I
3992.115,8,Ir I
3992.643,13,Fe I
3992.828,65,V I
3993.101,43,Fe I
3993.612,19,Fe I
3993.827,11,Ce I
3993.95,62,N I
3994.012,15,Fe I
3994.119,80,Fe I
3994.684,62,Ti I
3994.81,15,Pr I
3995.751,38,La I
3995.862,3.5,Ni I
3996.117,15,Fe I
3996.264,47,Fe I
3996.342,13,Gd I
3996.546,10,Fe I
3996.6,18,Sc I
3996.697,7,Dy I
3996.971,70,Fe I
3997.112,50,V I
3997.482,170,Fe I
3997.908,114,Co I
3998.058,115,Fe I
3998.475,30,Fe I
3998.643,110,Ti I
3998.746,14,V I
3999.18,6,V I
3999.243,16,Ce I
3999.344,12,T I
4000.023,8,Fe I
4000.257,66,Fe I
4000.465,78,Fe I
4000.973,5.5,Cr I
4001.449,68,Cr I
4002.077,38,Fe I
4002.162,4,Mn I
4002.503,34,T I
4002.929,61,V I
4003.275,10,Mn I
4003.62,6,Co I
4003.769,70,Fe I
4003.915,9.5,Cr I
4004.016,9.5,Nd I
4004.164,9,Fe I
4004.838,83,Fe I
4004.983,82,Fe I
4005.254,416,Fe I
4005.388,42,Fe I
4005.482,42,Fe I
4005.708,85,V I
4005.965,18,Ti I
4006.156,54,N I
4006.317,89,Fe I
4006.633,93,Fe I
4006.825,102,CH
4006.997,65,CH
4007.2,4,T I
4007.279,86,Fe I
4007.443,14,Nd I
4007.596,11,Fe I
4008.06,28,Ti I
4008.172,24,V I
4008.418,5.5,Sc I
4008.602,14,Sc I
4008.736,13,W I
4008.93,106,T I
4009.255,4.5,Fe I
4009.42,3.5,Fe I
4009.547,43,Fe I
4009.66,122,T I
4009.91,9.5,Ru I
4009.984,18,N I
4010.179,36,Fe I
4010.492,11,Fe I
4010.588,68,Fe I
4010.78,56,Fe I
4010.933,51,Fe I
4011.08,7.5,Co I
4011.546,16,T I
4011.718,50,Fe I
4011.893,10,Fe I
4012.158,33,Fe I
4012.253,39,Nd I
4012.478,31,Cr I
4012.602,25,N I
4012.705,14,Nd I
4012.796,5,T I
4013.232,7,Ti I
4013.582,83,T I
4013.816,102,Fe I
4013.96,34,Co I
4014.272,50,Fe I
4014.674,18,Cr I
4014.934,34,Ce I
4015.38,23,T I
4015.48,20,N I
4016.092,5,Ca I
4016.283,13,T I
4016.423,68,Fe I
4016.546,12,Fe I
4016.804,30,Cr I
4016.962,24,T I
4017.1,149,Fe I
4017.309,24,V I
4017.471,86,N I
4017.774,34,T I
4017.931,2,Cr I
4018.104,139,Mn I
4018.271,92,Fe I
4018.385,16,Zr I
4018.497,7,Fe I
4018.836,9,Nd I
4019.053,49,N I
4019.136,8.5,Th I
4019.297,18,Co I
4019.838,4.5,Fe I
4020.029,93,CH
4020.193,107,CH
4020.397,56,Sc I
4020.488,44,Fe I
4020.905,80,Co I
4021.338,16,Nd I
4021.623,68,Fe I
4021.87,121,Fe I
4022.049,23,N I
4022.226,55,Fe I
4022.446,25,Fe I
4022.536,4.5,Fe I
4022.625,10,Cu I
4022.745,52,Fe I
4022.86,5,C I
4023.011,18,Nd I
4023.23,3,Sm I
4023.384,67,V I
4023.831,3.5,Fe I
4024.003,33,Ni I
4024.1,66,Fe I
4024.441,18,Zr I
4024.576,80,T I
4024.732,104,Fe I
4024.894,8.5,Zr I
4025.009,29,Cr I
4025.134,84,T I
4025.308,14,CH
4026.168,43,Cr I
4026.31,7.5,CH
4026.436,53,Mn I
4026.542,42,T I
4026.771,9,Fe I
4027.104,67,Cr I
4027.251,9.5,Zr I
4027.672,49,N I
4027.943,28,CH
4028.123,3,Cr I
4028.346,90,T I
4028.763,43,Fe I
4028.93,0.5,Zr I
4029.296,3.5,N I
4029.443,10,CH
4029.642,108,Fe I
4030.049,3,Zr I
4030.19,64,Fe I
4030.497,92,Fe I
4030.763,326,Mn I
4030.892,48,Fe I
4031.116,15,Cr I
4031.245,42,Fe I
4031.34,12,Ce I
4031.447,5,Fe I
4031.563,1.5,Fe I
4031.969,69,Fe I
4032.463,75,Fe I
4033.186,60,Fe I
4033.277,21,Cr I
4033.588,46,Fe I
4033.79,9.5,CH
4033.904,14,T I
4033.972,4.5,Cr I
4034.091,16,Zr I
4034.232,50,CH
4034.492,213,Mn I
4034.87,28,T I
4035.118,24,Sm I
4035.25,23,Fe I
4035.427,9,Co I
4035.732,216,Mn I
4035.984,16,Fe I
4036.377,24,Fe I
4036.567,8.5,Fe I
4036.67,6,CH
4036.773,31,V I
4037.121,44,Fe I
4037.301,18,Cr I
4037.438,5,CH
4037.688,22,Fe I
4037.913,4.5,Gd I
4038.479,3.5,Ni I
4038.627,26,Fe I
4038.795,64,Fe I
4039.096,42,Cr I
4039.296,7,Cr I
4039.574,9,V I
4039.946,44,Fe I
4040.097,61,Fe I
4040.647,78,Fe I
4040.79,39,Ce I
4041.283,168,Fe I
4041.656,58,Fe I
4041.809,3,Cr I
4041.914,13,Fe I
4042.245,10,Cr I
4042.592,13,Ce I
4042.758,10,Fe I
4042.907,18,Sm I
4043.346,24,CH
4043.608,6.5,Zr I
4043.695,17,Cr I
4043.906,146,Fe I
4044.145,16,K I
4044.38,6.5,CH
4044.497,40,Fe I
4044.615,105,Fe I
4045.115,50,Fe I
4045.217,19,Mn I
4045.39,48,Co I
4045.6,29,Fe I
4045.825,1174,Fe I
4046.459,19,Fe I
4046.615,1,Fe I
4046.76,7.5,Cr I
4047.23,5,K I
4047.31,41,Fe I
4047.673,21,Y I
4047.802,11,Sc I
4048.072,24,CH
4048.4,7,Fe I
4048.753,138,Mn I
4048.996,29,Mn I
4049.152,23,Cr I
4049.336,62,Fe I
4049.565,41,CH
4049.731,47,CH
4049.862,11,Gd I
4050.104,1,La I
4050.329,20,Zr I
4050.68,57,Fe I
4050.948,6,V I
4051.052,10,V I
4051.187,21,Ni I
4051.337,33,V I
4051.49,1.5,Ru I
4051.918,79,Fe I
4052.303,60,Fe I
4052.456,96,Fe I
4052.72,88,Fe I
4052.94,32,Ti I
4053.271,61,Fe I
4053.491,7,Ce I
4053.59,2,V I
4053.824,65,T I
4054.077,28,Cr I
4054.185,50,Fe I
4054.442,28,Fe I
4054.711,22,Mg I
4054.815,135,Fe I
4055.039,80,T I
4055.215,22,Mn I
4055.551,114,Mn I
4055.99,20,Fe I
4056.07,18,Cr I
4056.195,30,T I
4056.347,38,Fe I
4056.452,7,Fe I
4056.806,6.5,Cr I
4057.218,57,Co I
4057.355,46,Fe I
4057.515,197,Mg I
4057.67,38,Fe I
4057.733,11,CH
4057.813,16,Pb I
4058.598,29,Co I
4058.765,74,Fe I
4058.931,89,Mn I
4059.222,23,CH
4059.386,58,Mn I
4059.502,20,CH
4059.722,70,Fe I
4059.966,6,Nd I
4060.094,4,Ti I
4060.269,34,T I
4061.733,64,Mn I
4062.232,6,Ce I
4062.447,98,Fe I
4062.642,22,Cu I
4063.605,787,Fe I
4063.926,5.5,V I
4064.05,28,Fe I
4064.214,28,Ti I
4064.371,15,T I
4064.456,64,Fe I
4064.577,9.5,Sm I
4065.087,52,V I
4065.236,5.5,C I
4065.388,64,Fe I
4065.587,15,Ti I
4065.708,14,Cr I
4066.004,12,Fe I
4066.22,25,CH
4066.373,76,Co I
4066.59,80,Fe I
4066.721,20,Sm I
4066.82,30,CH
4066.984,130,Fe I
4067.28,96,Fe I
4067.407,5.5,La I
4067.492,18,Fe I
4067.6,23,Fe I
4067.856,27,Fe I
4067.988,133,Fe I
4068.117,10,Ti I
4068.337,4.5,Sm I
4068.544,27,Cr I
4068.65,5,Ti I
4068.843,3.5,Ce I
4068.9,1,Fe I
4068.968,5,T I
4069.07,48,Fe I
4069.272,8.5,Nd I
4069.61,34,Fe I
4070.036,11,Fe I
4070.281,66,Mn I
4070.443,5,Fe I
4070.777,94,Fe I
4070.985,3,Cr I
4071.093,17,Zr I
4071.21,2.5,T I
4071.536,50,Fe I
4071.749,723,Fe I
4072.512,63,Fe I
4072.696,7,Zr I
4072.888,6,N I
4073.125,5,Dy I
4073.486,18,Ce I
4073.767,90,Fe I
4078.475,56,T I
4078.823,19,Fe I
4079.184,144,Fe I
4079.416,104,Mn I
4079.711,12,T I
4079.843,94,Fe I
4080.062,8.5,Fe I
4080.216,89,Fe I
4080.437,5,Hf I
4080.6,5,Ru I
4080.88,61,Fe I
4081.909,7.5,Cr I
4082.115,76,Fe I
4082.278,8,Cr I
4082.439,82,Fe I
4082.596,14,Co I
4082.943,94,Mn I
4083.093,3,CN
4083.226,26,Ce I
4083.565,181,Fe I
4083.763,71,Fe I
4083.999,20,CH
4084.15,5.5,Fe I
4084.327,23,CH
4084.501,156,Fe I
4085.013,107,Fe I
4085.445,7,CN
4085.574,10,Gd I
4085.731,7,Zr I
4085.984,55,Fe I
4086.316,104,Co I
4086.713,42,La I
4087.101,81,Fe I
4087.601,8,Cr I
4087.705,6.5,CN
4087.798,19,Fe I
4088.298,3.5,Co I
4088.564,56,Fe I
4088.85,8,Cr I
4089.224,62,Fe I
4089.598,3,Cr I
4089.961,21,Mn I
4090.081,70,Fe I
4090.324,24,Cr I
4090.573,56,V I
4090.772,10,Fe I
4090.959,57,Fe I
4091.999,8.5,Ca I
4092.281,57,Fe I
4092.396,108,Co I
4092.516,36,Fe I
4092.669,115,Ca I
4092.825,12,Co I
4093.034,12,Ni I
4093.15,4,Hf I
4093.48,4,V I
4093.65,2,Ni I
4094.2,3.5,Tm I
4094.304,3,Fe I
4094.61,7.5,CN
4094.698,23,CH
4094.938,100,Ca I
4095.268,40,Mn I
4095.356,18,Fe I
4095.481,29,V I
4095.644,4.5,Fe I
4095.981,99,Fe I
4096.213,39,Fe I
4096.643,45,Zr I
4096.824,5.5,CN
4096.941,39,Fe I
4097.016,95,Fe I
4097.65,19,Cr I
4097.796,5,Ru I
4098.183,113,Fe I
4098.594,111,Ca I
4098.901,4.5,Gd I
4099.048,19,Fe I
4099.175,11,Ti I
4099.788,57,V I
4099.989,13,Fe I
4100.165,58,Fe I
4100.345,26,Fe I
4100.747,82,Fe I
4100.914,9.5,Pr I
4101.272,47,Fe I
4101.378,1.5,CN
4101.682,18,Fe I
4102.167,15,V I
4102.38,5,Y I
4102.761,2.5,Ni I
4102.943,106,S I
4103.315,12,Dy I
4103.463,8.5,CN
4103.611,28,Fe I
4103.814,3.5,Cr I
4104.133,100,Fe I
4104.465,29,Fe I
4104.748,24,V I
4104.862,11,Cr I
4104.944,54,Fe I
4105.063,8,Fe I
4105.164,61,V I
4105.356,15,Mn I
4105.654,2.5,CN
4105.726,3.5,CN
4106.05,1.5,Cr I
4106.266,64,Fe I
4106.432,74,Fe I
4106.73,15,CH
4107.492,125,Fe I
4107.781,4,CN
4107.886,6,CN
4108.134,39,Fe I
4108.301,6,Fe I
4108.394,9,Cr I
4108.532,80,Ca I
4109.062,75,Fe I
4109.45,39,Nd I
4109.582,18,Cr I
4109.96,7,CN
4110.042,11,Zr I
4110.299,8.5,Ca I
4110.393,3.5,Ce I
4110.537,97,Co I
4110.867,65,Mn I
4111,44,Cr I
4111.358,42,Cr I
4111.47,4.5,Gd I
4111.68,14,Cr I
4111.787,106,V I
4112.081,14,Fe I
4112.174,6.5,Fe I
4112.323,69,Fe I
4112.45,7,Ni I
4112.569,9.5,Cr I
4112.716,43,T I
4112.958,114,Fe I
4113.221,29,Cr I
4113.528,8,V I
4113.866,11,Mn I
4114.118,16,CN
4114.451,100,Fe I
4114.942,65,Fe I
4115.177,98,V I
4115.376,11,Ce I
4115.89,15,Fe I
4115.98,35,N I
4116.208,6.5,CN
4116.481,58,V I
4116.704,35,V I
4116.957,34,Fe I
4117.741,8,Fe I
4118.153,27,Ce I
4118.428,8,V I
4118.555,154,Fe I
4118.782,148,Co I
4118.895,75,Fe I
4119.4,72,Fe I
4119.671,23,Fe I
4120.048,8.5,T I
4120.622,21,Cr I
4120.838,13,Ce I
4121.325,125,Co I
4121.495,8,Zr I
4121.65,8.5,T I
4121.81,94,Fe I
4121.99,16,N I
4122.15,30,T I
4122.243,7,CN
4122.358,10,Mn I
4122.523,86,Fe I
4122.665,63,Fe I
4122.783,10,Mn I
4123.234,54,La I
4123.388,24,Cr I
4123.514,73,V I
4123.753,109,Fe I
4123.878,23,Ce I
4123.939,16,Sm I
4124.108,9,V I
4124.207,6.5,Fe I
4124.489,31,Fe I
4124.915,18,Y I
4125.228,6.5,Fe I
4125.626,100,Fe I
4126.191,113,Fe I
4126.519,47,Cr I
4126.646,36,Fe I
4126.918,7,Cr I
4127.073,6.5,T I
4127.275,32,Cr I
4127.376,16,Ce I
4127.537,121,T I
4127.803,97,Fe I
4127.941,9,Fe I
4128.098,107,V I
4128.309,12,Y I
4128.391,8,Cr I
4128.742,50,Fe I
4128.88,10,Rh I
4129.463,57,Fe I
4129.724,54,Eu I
4130.038,64,Fe I
4130.139,4,CN
4130.368,11,Gd I
4130.455,19,Cr I
4130.657,45,Ba I
4130.695,5,Ce I
4131.117,49,Mn I
4131.267,6.5,Ti I
4131.348,21,Cr I
4131.454,5,Mn I
4131.596,1.5,Fe I
4131.76,23,Fe I
4131.798,4,CN
4131.957,60,Fe I
4132.067,404,Fe I
4132.283,5,Gd I
4132.409,19,Cr I
4132.538,77,Fe I
4132.908,123,Fe I
4133.357,11,Nd I
4133.61,48,Fe I
4133.722,6,CN
4133.858,108,Fe I
4134.196,22,Fe I
4134.438,186,Fe I
4134.685,129,Fe I
4135.037,38,Mn I
4135.173,6,CH
4135.297,26,Rh I
4135.458,19,CN
4135.686,7,Zr I
4135.76,22,Fe I
4136.093,1,V I
4136.375,4.5,V I
4136.527,73,Fe I
4136.881,4.5,T I
4137.005,104,Fe I
4137.274,48,T I
4137.415,59,Fe I
4137.655,33,Ce I
4138.494,13,N I
4138.756,8.5,CN
4138.853,17,Fe I
4138.987,10,CN
4139.089,27,CN
4139.371,14,CH
4139.458,8,Co I
4139.61,14,CH
4139.732,3.5,Fe I
4139.936,86,Fe I
4140.162,4,CN
4140.247,18,Fe I
4140.457,10,Fe I
4140.755,18,CN
4140.831,6.5,CN
4141.652,19,CN
4141.755,3,La I
4141.871,68,Fe I
4142.177,51,N I
4142.308,43,N I
4142.407,10,Ce I
4142.474,45,Cr I
4142.588,70,Fe I
4142.842,22,Y I
4142.944,28,V I
4143.041,23,T I
4143.16,12,Pr I
4143.274,5.5,Ti I
4143.416,134,Fe I
4143.878,466,Fe I
4144.197,15,Ru I
4144.242,6,CN
4144.768,14,CN
4145.005,19,Ce I
4145.201,38,Fe I
4145.559,32,CH
4145.863,6,CN
4146.068,72,Fe I
4146.234,18,Cr I
4147.213,15,CN
4147.347,52,Fe I
4147.52,38,Mn I
4147.675,110,Fe I
4148.252,6,Fe I
4148.493,13,CN
4148.72,6.5,N I
4148.783,20,Mn I
4148.917,5,Ce I
4149.202,62,Zr I
4149.37,111,Fe I
4149.495,38,Fe I
4149.699,3.5,CH
4149.765,67,Fe I
4150.06,4.5,V I
4150.254,75,Fe I
4150.375,10,N I
4150.445,43,Co I
4150.548,9.5,T I
4150.706,9,CN
4150.97,43,Ti I
4151.3,5,Fe I
4151.567,4,Cr I
4151.95,62,Fe I
4152.176,107,Fe I
4152.317,16,CN
4152.388,8.5,CN
4152.601,8,Nb I
4152.766,22,Cr I
4152.97,2.5,Fe I
4153.066,9,Cr I
4153.389,36,CH
4153.62,24,CH
4153.82,21,Cr I
4153.906,138,Fe I
4154.287,18,CH
4154.505,126,CH
4154.814,120,Fe I
4155.199,3.5,Sm I
4155.428,6.5,CN
4155.523,6,Mn I
4155.915,35,Fe I
4156.083,30,Nd I
4156.307,103,Fe I
4156.455,51,Fe I
4156.672,80,Fe I
4156.806,126,Fe I
4157.004,26,Mn I
4158.081,56,CN
4158.267,3.5,T I
4158.376,34,Fe I
4158.539,6,N I
4158.798,103,Fe I
4159.044,12,Ce I
4159.24,114,CH
4159.645,13,Ti I
4159.865,18,CN
4160.246,19,CN
4160.559,30,Fe I
4161.085,52,Fe I
4161.208,58,Zr I
4161.31,7,N I
4161.408,26,Cr I
4161.517,96,Fe I
4161.799,30,Sr I
4162.292,6,CN
4162.46,29,CH
4162.66,34,CH
4162.984,3,CN
4163.289,3.5,CN
4163.48,42,CN
4163.654,107,Ti I
4163.909,5.5,CN
4164.02,15,V I
4164.153,5,T I
4164.642,19,N I
4164.781,24,Fe I
4165.119,41,Mg I
4165.391,84,Fe I
4165.516,5.5,Cr I
4165.595,48,Ce I
4165.999,9,Ba I
4166.1,8,CN
4166.193,2.5,CN
4166.352,20,Zr I
4166.532,4,CN
4166.965,37,N I
4167.038,8,CN
4167.173,24,CN
4167.277,200,Mg I
4167.4,14,CH
4167.52,11,Y I
4167.571,54,CH
4167.864,50,Fe I
4167.968,67,Fe I
4168.12,5.5,Nb I
4168.287,1,Cr I
4168.62,51,Fe I
4168.95,55,Fe I
4169.093,8,Fe I
4169.252,7.5,CN
4169.336,10,T I
4169.469,9,CN
4169.615,54,CH
4169.765,52,Fe I
4169.853,17,Cr I
4170.485,7.5,CN
4170.635,8,Cr I
4170.912,97,Fe I
4171.05,92,T I
4171.908,90,Fe I
4172.053,42,Ga I
4172.131,99,Fe I
4172.482,48,CH
4172.644,108,Fe I
4172.885,4.5,CN
4172.975,49,Fe I
4173.149,11,Fe I
4173.323,76,Fe I
4173.542,59,T I
4173.933,85,Fe I
4174.077,40,T I
4174.15,3,Y I
4174.183,2,Fe I
4174.317,17,Mn I
4174.405,33,Fe I
4174.486,6.5,T I
4174.812,33,Cr I
4174.917,103,Fe I
4175.13,66,CH
4175.643,110,Fe I
4176.267,8.5,CN
4176.411,19,Fe I
4176.577,124,Fe I
4176.99,10,CN
4177.08,27,Fe I
4177.195,2,Cr I
4177.332,29,Nd I
4177.421,3,CN
4177.537,151,Y I
4177.849,48,CH
4178.059,83,Fe I
4178.235,15,CN
4178.382,25,CN
4178.625,16,CN
4178.859,79,Fe I
4178.944,7.5,CN
4179.057,6.5,Cr I
4179.249,49,Cr I
4179.383,126,V I
4179.578,15,CN
4179.674,2.5,Fe I
4179.811,14,Zr I
4180.045,10,CN
4180.154,3,CN
4180.242,6,CN
4180.571,6.5,CN
4180.678,6.5,CN
4180.904,12,CN
4180.99,4,CN
4181.189,13,Fe I
4181.353,10,CN
4181.551,62,Fe I
4181.764,148,Fe I
4182.216,26,CN
4182.387,88,Fe I
4182.589,7,V I
4182.763,63,Fe I
4183.008,36,Fe I
4183.186,9.5,Fe I
4183.326,32,T I
4183.457,78,V I
4183.628,17,Fe I
4184.312,76,T I
4184.478,21,N I
4184.9,97,Fe I
4184.996,14,CN
4185.364,14,Cr I
4185.651,12,Fe I
4185.779,19,Fe I
4185.971,1,Ti I
4186.126,42,T I
4186.336,39,CN
4186.622,95,Ce I
4187.047,204,Fe I
4187.255,31,Co I
4187.335,22,Ce I
4187.594,76,Fe I
4188.315,16,Fe I
4188.45,8.5,CN
4188.737,120,Fe I
4188.978,72,N I
4189.102,44,CH
4189.565,70,Fe I
4189.816,16,V I
4189.989,21,Mn I
4190.13,25,Cr I
4190.396,10,V I
4190.893,11,V I
4191.277,47,Cr I
4191.437,181,Fe I
4191.683,98,Fe I
4191.863,14,CN
4192.016,52,CN
4192.101,22,Cr I
4192.204,14,CH
4192.4,10,CN
4192.572,66,CH
4192.908,9,CN
4193.107,7.5,Ce I
4193.278,5.5,CN
4193.383,5.5,CN
4193.447,7.5,CN
4193.621,46,Fe I
4193.811,23,CN
4193.874,8.5,Ce I
4194.089,2,Fe I
4194.241,10,CN
4194.316,6,CN
4194.488,17,Fe I
4194.627,6.5,CN
4194.736,42,CN
4194.848,65,CH
4194.996,47,CH
4195.34,127,Fe I
4195.415,11,Cr I
4195.528,38,Ni I
4195.627,86,Fe I
4195.945,20,CN
4196.214,98,Fe I
4196.419,25,CN
4196.542,67,Fe I
4196.675,42,Fe I
4196.767,11,CN
4196.878,15,CN
4196.996,9.5,CN
4197.1,66,Fe I
4197.234,21,Cr I
4197.36,16,Fe I
4197.508,2.5,Fe I
4197.64,23,CN
4198.068,93,Fe I
4198.33,234,Fe I
4198.426,12,Co I
4198.638,128,CH
4198.732,11,Ce I
4199.105,183,Fe I
4199.278,12,Y I
4199.372,22,Fe I
4199.524,3.5,Fe I
4199.673,5,CN
4199.743,4.5,CN
4199.888,45,Ru I
4199.99,79,Fe I
4200.101,17,Fe I
4200.454,38,N I
4200.601,56,CH
4200.7,23,CH
4200.78,51,T I
4200.932,96,Fe I
4201.068,16,Ca I
4201.426,5.5,Zr I
4201.577,30,CH
4201.715,65,Ni I
4202.04,326,Fe I
4202.348,63,V I
4202.502,20,CN
4202.591,11,CN
4202.759,58,Fe I
4202.94,17,CN
4203.129,40,Ca I
4203.461,13,T I
4203.574,53,Fe I
4203.692,1,Fe I
4203.773,2.5,CN
4203.942,123,Fe I
4204.2,26,V I
4204.344,5,CN
4204.461,13,Cr I
4204.602,1,CN
4204.753,82,CH
4205.027,81,Eu I
4205.39,41,Mn I
4205.544,89,Fe I
4205.886,5,CN
4205.963,3.5,CN
4206.13,4.5,Sm I
4206.578,44,CH
4206.702,122,Fe I
4206.897,13,Cr I
4207.133,84,Fe I
4207.251,2.5,Mn I
4207.408,59,CH
4208.104,4.5,CN
4208.256,6.5,CN
4208.351,16,Cr I
4208.608,98,Fe I
4208.784,9.5,CN
4208.856,4,CN
4209.363,29,Cr I
4209.5,27,CH
4209.602,30,CH
4209.754,15,Cr I
4209.826,64,V I
4210.065,23,CN
4210.335,183,Fe I
4210.618,13,CN
4210.701,5.5,CN
4210.967,100,CH
4211.191,7,CN
4211.349,20,Cr I
4211.512,3.5,Cr I
4211.74,19,T I
4211.895,65,Zr I
4212.044,8.5,Ru I
4212.225,10,CN
4212.398,5.5,CN
4212.642,93,CH
4212.85,7,N I
4212.971,4,Pd I
4213.16,15,CN
4213.272,4.5,CN
4213.422,6.5,Fe I
4213.518,10,CN
4213.653,90,Fe I
4213.839,17,CH
4213.909,45,CH
4214.039,7,Ce I
4214.136,1.5,Cr I
4214.246,6.5,CN
4214.363,11,CN
4214.475,9,Fe I
4214.834,21,CN
4214.915,8.5,CN
4215.17,18,CN
4215.297,16,CN
4215.423,91,Fe I
4215.539,233,Sr I
4215.764,56,Cr I
4215.976,91,Fe I
4216.191,130,Fe I
4216.354,27,Cr I
4216.599,49,CH
4217.061,10,Cr I
4217.214,102,CH
4217.559,128,Fe I
4217.757,4.5,N I
4218.224,44,Fe I
4218.392,53,CH
4218.725,78,CH
4218.92,3,Fe I
4219.355,146,Fe I
4219.595,10,Fe I
4219.903,5.5,Fe I
4220.051,48,V I
4220.347,87,Fe I
4220.576,5.5,Mn I
4221.469,54,CH
4221.572,14,Cr I
4221.692,9.5,Ni I
4222.221,180,Fe I
4222.602,22,Ce I
4222.728,21,Cr I
4223.091,66,CH
4223.236,22,Fe I
4223.486,57,CH
4223.574,67,CH
4223.731,34,Fe I
4224.178,135,Fe I
4224.3,32,Zr I
4224.632,11,Fe I
4224.86,91,CH
4225.046,3,Ni I
4225.215,32,V I
4225.33,8,Sm I
4225.461,120,Fe I
4225.716,52,Fe I
4225.811,0.5,Fe I
4225.962,74,Fe I
4226.431,71,Fe I
4226.568,18,Ge I
4226.74,1476,Ca I
4227.44,185,Fe I
4227.66,12,Ti I
4227.944,54,CH
4228.312,11,C I
4228.72,24,Fe I
4229.52,81,Fe I
4229.914,67,CH
4230.402,2.5,Ni I
4230.481,16,Cr I
4230.575,29,Fe I
4231.026,95,N I
4231.202,3,V I
4232.204,12,V I
4232.384,16,Nd I
4232.462,8.5,V I
4232.734,58,Fe I
4232.855,5.5,Cr I
4232.927,62,CH
4233.169,139,Fe I
4233.612,298,Fe I
4234.01,13,V I
4234.224,7,I I
4234.547,18,V I
4234.737,1.5,Cr I
4235.144,64,Mn I
4235.291,91,Mn I
4235.521,3,N I
4235.641,9.5,Fe I
4235.736,20,Y I
4235.836,16,Fe I
4235.949,385,Fe I
4236.122,37,CH
4236.263,86,CH
4236.38,24,N I
4236.556,5,Zr I
4236.643,1,Fe I
4236.78,68,Fe I
4236.958,32,CH
4237.083,40,Fe I
4237.182,161,Fe I
4237.677,25,Fe I
4237.79,4,T I
4237.891,16,T I
4238.029,111,Fe I
4238.395,41,CH
4238.621,18,Fe I
4238.757,155,Fe I
4238.944,29,Cr I
4239.044,14,Fe I
4239.485,8.5,CH
4239.733,78,CH
4239.848,132,Fe I
4239.953,39,Fe I
4240.087,1.5,V I
4240.199,20,CH
4240.38,101,Fe I
4240.455,58,Ca I
4240.61,9,CH
4240.702,60,Cr I
4241.123,50,Fe I
4241.328,5,CH
4241.521,12,CH
4241.706,3,Zr I
4242.162,45,Tm I
4242.379,160,Cr I
4242.604,87,Fe I
4242.734,61,CH
4242.9,5,V I
4243.203,55,CH
4243.365,151,CH
4243.454,39,CH
4243.547,56,Fe I
4244.34,13,CH
4244.403,14,CH
4244.741,3,Sm I
4244.812,8.5,N I
4245.082,28,CH
4245.264,118,Fe I
4245.359,77,Fe I
4245.512,9.5,T I
4246.021,23,Fe I
4246.089,95,Fe I
4246.418,3.5,Cr I
4246.57,3.5,Fe I
4246.837,171,Sc I
4247.315,65,Fe I
4247.432,162,Fe I
4247.56,61,CH
4247.726,49,CH
4248.055,31,CH
4248.231,97,Fe I
4248.32,22,Cr I
4248.534,38,CH
4248.726,81,CH
4248.944,70,CH
4249.114,10,T I
4249.347,7,Fe I
4249.494,60,CH
4249.637,91,CH
4250.13,342,Fe I
4250.797,400,Fe I
4250.913,63,Fe I
4251.628,7.5,T I
4251.887,0.5,Fe I
4252.055,18,Ni I
4252.306,32,Cr I
4252.461,8.5,Nd I
4252.63,30,Cr I
4252.756,50,CH
4253.004,38,CH
4253.21,40,CH
4253.366,6.5,Gd I
4253.532,9.5,Fe I
4253.735,36,CH
4253.912,63,CH
4254.346,393,Cr I
4254.846,12,CH
4254.979,108,Fe I
4255.251,69,CH
4255.507,51,Cr I
4255.637,68,CH
4255.839,83,CH
4256.026,20,T I
4256.136,19,CH
4256.208,54,Fe I
4256.316,23,Fe I
4256.42,9.5,Sm I
4256.812,33,Fe I
4257.36,7,Cr I
4257.661,56,Mn I
4258,82,Fe I
4258.049,22,Zr I
4258.324,82,Fe I
4258.488,37,CH
4258.731,50,CH
4258.959,50,Fe I
4259.098,40,CH
4259.152,23,Cr I
4259.305,59,V I
4259.764,32,CH
4260.004,86,Fe I
4260.733,50,Fe I
4261.223,64,CH
4261.343,28,Cr I
4261.531,68,CH
4261.595,12,T I
4261.738,66,CH
4261.935,107,Cr I
4262.128,23,Cr I
4262.585,20,CH
4262.71,31,CH
4263.142,47,T I
4263.608,37,CH
4263.843,9,V I
4263.98,41,CH
4264.217,102,Fe I
4264.468,57,CH
4264.741,86,Fe I
4264.925,24,Zr I
4265.084,11,Sm I
4265.542,20,CH
4265.679,25,Ti I
4265.925,61,Mn I
4266.216,10,T I
4266.623,18,CH
4266.742,44,CH
4266.968,81,Fe I
4267.389,60,CH
4267.588,20,CH
4268.112,76,CH
4268.448,5,Co I
4268.628,23,V I
4268.756,69,Fe I
4269.034,15,C I
4269.29,38,Cr I
4269.478,39,CH
4269.585,30,CH
4269.849,76,CH
4269.966,16,Cr I
4270.332,13,Fe I
4270.724,22,Ce I
4271.057,240,CH
4271.374,42,CH
4271.46,21,CH
4271.638,20,Fe I
4271.774,756,Fe I
4271.949,28,Fe I
4272.436,10,Ti I
4272.544,39,Fe I
